r,t,y,AnnualVariableOperatingCost
REGION1,LNDAGRETHC07,2021,-379.8257
REGION1,LNDAGRETHC07,2022,-495.2745
REGION1,LNDAGRETHC07,2023,-302.882
REGION1,LNDAGRETHC07,2024,-473.999
REGION1,LNDAGRETHC07,2025,-390.7453
REGION1,LNDAGRETHC07,2026,-504.9783
REGION1,LNDAGRETHC07,2027,-399.1063
REGION1,LNDAGRETHC07,2028,-414.3193
REGION1,LNDAGRETHC07,2029,-362.0966
REGION1,LNDAGRETHC07,2030,-357.0162
REGION1,LNDAGRETHC08,2015,-1310.7024
REGION1,LNDAGRETHC08,2016,-1310.5475
REGION1,LNDAGRETHC08,2017,-1308.3803
REGION1,LNDAGRETHC08,2018,-1305.5864
REGION1,LNDAGRETHC08,2019,-1303.4962
REGION1,LNDAGRETHC08,2020,-1301.2623
REGION1,LNDAGRETHC08,2021,-1298.709
REGION1,LNDAGRETHC08,2022,-1296.1001
REGION1,LNDAGRETHC08,2023,-1293.3303
REGION1,LNDAGRETHC08,2024,-1290.3861
REGION1,LNDAGRETHC08,2025,-1287.4594
REGION1,LNDAGRETHC08,2026,-1284.2349
REGION1,LNDAGRETHC08,2027,-1280.8998
REGION1,LNDAGRETHC08,2028,-1277.4374
REGION1,LNDAGRETHC08,2029,-1273.726
REGION1,LNDAGRETHC08,2030,-1269.7464
REGION1,LNDBARETH,2015,0.0876
REGION1,LNDBARETH,2016,0.0876
REGION1,LNDBARETH,2017,0.0876
REGION1,LNDBARETH,2018,0.0876
REGION1,LNDBARETH,2019,0.0876
REGION1,LNDBARETH,2020,0.0876
REGION1,LNDBARETH,2021,0.0876
REGION1,LNDBARETH,2022,0.0876
REGION1,LNDBARETH,2023,0.0876
REGION1,LNDBARETH,2024,0.0876
REGION1,LNDBARETH,2025,0.0876
REGION1,LNDBARETH,2026,0.0876
REGION1,LNDBARETH,2027,0.0876
REGION1,LNDBARETH,2028,0.0876
REGION1,LNDBARETH,2029,0.0876
REGION1,LNDBARETH,2030,0.0876
REGION1,LNDBLTETH,2015,0.0212
REGION1,LNDBLTETH,2016,0.0212
REGION1,LNDBLTETH,2017,0.0223
REGION1,LNDBLTETH,2018,0.0236
REGION1,LNDBLTETH,2019,0.0248
REGION1,LNDBLTETH,2020,0.026
REGION1,LNDBLTETH,2021,0.0274
REGION1,LNDBLTETH,2022,0.0289
REGION1,LNDBLTETH,2023,0.0304
REGION1,LNDBLTETH,2024,0.0319
REGION1,LNDBLTETH,2025,0.0334
REGION1,LNDBLTETH,2026,0.035
REGION1,LNDBLTETH,2027,0.0366
REGION1,LNDBLTETH,2028,0.0383
REGION1,LNDBLTETH,2029,0.04
REGION1,LNDBLTETH,2030,0.0417
REGION1,LNDCP01HIETH,2015,0.0001
REGION1,LNDCP01HIETH,2016,0.0001
REGION1,LNDCP01HIETH,2017,0.0001
REGION1,LNDCP01HIETH,2018,0.0001
REGION1,LNDCP01HIETH,2019,0.0001
REGION1,LNDCP01HIETH,2020,0.0001
REGION1,LNDCP01HIETH,2021,0.0001
REGION1,LNDCP01HIETH,2022,0.0001
REGION1,LNDCP01HIETH,2023,0.0001
REGION1,LNDCP01HIETH,2024,0.0001
REGION1,LNDCP01HIETH,2025,0.0001
REGION1,LNDCP01HIETH,2026,0.0001
REGION1,LNDCP01HIETH,2027,0.0001
REGION1,LNDCP01HIETH,2028,0.0001
REGION1,LNDCP01HIETH,2029,0.0001
REGION1,LNDCP01HIETH,2030,0.0001
REGION1,LNDCP01HRETH,2015,0.0004
REGION1,LNDCP01HRETH,2016,0.0005
REGION1,LNDCP01HRETH,2017,0.0005
REGION1,LNDCP01HRETH,2018,0.0006
REGION1,LNDCP01HRETH,2019,0.0007
REGION1,LNDCP01HRETH,2020,0.0008
REGION1,LNDCP01HRETH,2021,0.0009
REGION1,LNDCP01HRETH,2022,0.001
REGION1,LNDCP01HRETH,2023,0.0011
REGION1,LNDCP01HRETH,2024,0.0011
REGION1,LNDCP01HRETH,2025,0.0011
REGION1,LNDCP01HRETH,2026,0.001
REGION1,LNDCP01HRETH,2027,0.001
REGION1,LNDCP01HRETH,2028,0.0009
REGION1,LNDCP01HRETH,2029,0.0009
REGION1,LNDCP01HRETH,2030,0.0009
REGION1,LNDCP01IIETH,2015,0.0001
REGION1,LNDCP01IIETH,2016,0.0001
REGION1,LNDCP01IIETH,2017,0.0001
REGION1,LNDCP01IIETH,2018,0.0001
REGION1,LNDCP01IIETH,2019,0.0001
REGION1,LNDCP01IIETH,2020,0.0001
REGION1,LNDCP01IIETH,2021,0.0001
REGION1,LNDCP01IIETH,2022,0.0001
REGION1,LNDCP01IIETH,2023,0.0001
REGION1,LNDCP01IIETH,2024,0.0001
REGION1,LNDCP01IIETH,2025,0.0001
REGION1,LNDCP01IIETH,2026,0.0001
REGION1,LNDCP01IIETH,2027,0.0001
REGION1,LNDCP01IIETH,2028,0.0001
REGION1,LNDCP01IIETH,2029,0.0001
REGION1,LNDCP01IIETH,2030,0.0001
REGION1,LNDCP01IRETH,2015,0.0009
REGION1,LNDCP01IRETH,2016,0.001
REGION1,LNDCP01IRETH,2017,0.0012
REGION1,LNDCP01IRETH,2018,0.0013
REGION1,LNDCP01IRETH,2019,0.0015
REGION1,LNDCP01IRETH,2020,0.0018
REGION1,LNDCP01IRETH,2021,0.002
REGION1,LNDCP01IRETH,2022,0.0024
REGION1,LNDCP01IRETH,2023,0.0027
REGION1,LNDCP01IRETH,2024,0.0031
REGION1,LNDCP01IRETH,2025,0.0036
REGION1,LNDCP01IRETH,2026,0.0041
REGION1,LNDCP01IRETH,2027,0.0046
REGION1,LNDCP01IRETH,2028,0.0051
REGION1,LNDCP01IRETH,2029,0.0056
REGION1,LNDCP01IRETH,2030,0.006
REGION1,LNDCP01LRETH,2015,0.008
REGION1,LNDCP01LRETH,2016,0.0076
REGION1,LNDCP01LRETH,2017,0.0072
REGION1,LNDCP01LRETH,2018,0.0069
REGION1,LNDCP01LRETH,2019,0.0065
REGION1,LNDCP01LRETH,2020,0.0062
REGION1,LNDCP01LRETH,2021,0.0059
REGION1,LNDCP01LRETH,2022,0.0056
REGION1,LNDCP01LRETH,2023,0.0053
REGION1,LNDCP01LRETH,2024,0.005
REGION1,LNDCP01LRETH,2025,0.0048
REGION1,LNDCP01LRETH,2026,0.0046
REGION1,LNDCP01LRETH,2027,0.0043
REGION1,LNDCP01LRETH,2028,0.0041
REGION1,LNDCP01LRETH,2029,0.0039
REGION1,LNDCP01LRETH,2030,0.0037
REGION1,LNDCP02HIETH,2015,0.0009
REGION1,LNDCP02HIETH,2016,0.001
REGION1,LNDCP02HIETH,2017,0.0012
REGION1,LNDCP02HIETH,2018,0.0014
REGION1,LNDCP02HIETH,2019,0.0016
REGION1,LNDCP02HIETH,2020,0.0018
REGION1,LNDCP02HIETH,2021,0.0021
REGION1,LNDCP02HIETH,2022,0.0024
REGION1,LNDCP02HIETH,2023,0.0028
REGION1,LNDCP02HIETH,2024,0.0032
REGION1,LNDCP02HIETH,2025,0.0037
REGION1,LNDCP02HIETH,2026,0.0042
REGION1,LNDCP02HIETH,2027,0.0048
REGION1,LNDCP02HIETH,2028,0.0056
REGION1,LNDCP02HIETH,2029,0.0064
REGION1,LNDCP02HIETH,2030,0.0073
REGION1,LNDCP02HRETH,2015,0.0011
REGION1,LNDCP02HRETH,2016,0.0011
REGION1,LNDCP02HRETH,2017,0.0013
REGION1,LNDCP02HRETH,2018,0.0015
REGION1,LNDCP02HRETH,2019,0.0017
REGION1,LNDCP02HRETH,2020,0.0019
REGION1,LNDCP02HRETH,2021,0.0022
REGION1,LNDCP02HRETH,2022,0.0025
REGION1,LNDCP02HRETH,2023,0.0027
REGION1,LNDCP02HRETH,2024,0.0028
REGION1,LNDCP02HRETH,2025,0.0027
REGION1,LNDCP02HRETH,2026,0.0025
REGION1,LNDCP02HRETH,2027,0.0024
REGION1,LNDCP02HRETH,2028,0.0023
REGION1,LNDCP02HRETH,2029,0.0022
REGION1,LNDCP02HRETH,2030,0.0021
REGION1,LNDCP02IIETH,2015,0.0009
REGION1,LNDCP02IIETH,2016,0.001
REGION1,LNDCP02IIETH,2017,0.0012
REGION1,LNDCP02IIETH,2018,0.0014
REGION1,LNDCP02IIETH,2019,0.0016
REGION1,LNDCP02IIETH,2020,0.0018
REGION1,LNDCP02IIETH,2021,0.0021
REGION1,LNDCP02IIETH,2022,0.0024
REGION1,LNDCP02IIETH,2023,0.0028
REGION1,LNDCP02IIETH,2024,0.0032
REGION1,LNDCP02IIETH,2025,0.0037
REGION1,LNDCP02IIETH,2026,0.0041
REGION1,LNDCP02IIETH,2027,0.0043
REGION1,LNDCP02IIETH,2028,0.0044
REGION1,LNDCP02IIETH,2029,0.0042
REGION1,LNDCP02IIETH,2030,0.004
REGION1,LNDCP02IRETH,2015,0.0032
REGION1,LNDCP02IRETH,2016,0.003
REGION1,LNDCP02IRETH,2017,0.0032
REGION1,LNDCP02IRETH,2018,0.0032
REGION1,LNDCP02IRETH,2019,0.0032
REGION1,LNDCP02IRETH,2020,0.003
REGION1,LNDCP02IRETH,2021,0.0031
REGION1,LNDCP02IRETH,2022,0.0029
REGION1,LNDCP02IRETH,2023,0.0028
REGION1,LNDCP02IRETH,2024,0.0026
REGION1,LNDCP02IRETH,2025,0.0025
REGION1,LNDCP02IRETH,2026,0.0024
REGION1,LNDCP02IRETH,2027,0.0022
REGION1,LNDCP02IRETH,2028,0.0021
REGION1,LNDCP02IRETH,2029,0.002
REGION1,LNDCP02IRETH,2030,0.0019
REGION1,LNDCP02LRETH,2015,0.0148
REGION1,LNDCP02LRETH,2016,0.0141
REGION1,LNDCP02LRETH,2017,0.0134
REGION1,LNDCP02LRETH,2018,0.0127
REGION1,LNDCP02LRETH,2019,0.0121
REGION1,LNDCP02LRETH,2020,0.0115
REGION1,LNDCP02LRETH,2021,0.0109
REGION1,LNDCP02LRETH,2022,0.0104
REGION1,LNDCP02LRETH,2023,0.0098
REGION1,LNDCP02LRETH,2024,0.0093
REGION1,LNDCP02LRETH,2025,0.0089
REGION1,LNDCP02LRETH,2026,0.0084
REGION1,LNDCP02LRETH,2027,0.008
REGION1,LNDCP02LRETH,2028,0.0076
REGION1,LNDCP02LRETH,2029,0.0072
REGION1,LNDCP02LRETH,2030,0.0069
REGION1,LNDCP03HIETH,2015,0.0002
REGION1,LNDCP03HIETH,2016,0.0002
REGION1,LNDCP03HIETH,2017,0.0002
REGION1,LNDCP03HIETH,2018,0.0003
REGION1,LNDCP03HIETH,2019,0.0003
REGION1,LNDCP03HIETH,2020,0.0004
REGION1,LNDCP03HIETH,2021,0.0004
REGION1,LNDCP03HIETH,2022,0.0005
REGION1,LNDCP03HIETH,2023,0.0006
REGION1,LNDCP03HIETH,2024,0.0006
REGION1,LNDCP03HIETH,2025,0.0007
REGION1,LNDCP03HIETH,2026,0.0008
REGION1,LNDCP03HIETH,2027,0.001
REGION1,LNDCP03HIETH,2028,0.0011
REGION1,LNDCP03HIETH,2029,0.0013
REGION1,LNDCP03HIETH,2030,0.0015
REGION1,LNDCP03HRETH,2015,0.0009
REGION1,LNDCP03HRETH,2016,0.0011
REGION1,LNDCP03HRETH,2017,0.0012
REGION1,LNDCP03HRETH,2018,0.0014
REGION1,LNDCP03HRETH,2019,0.0016
REGION1,LNDCP03HRETH,2020,0.0019
REGION1,LNDCP03HRETH,2021,0.0021
REGION1,LNDCP03HRETH,2022,0.0025
REGION1,LNDCP03HRETH,2023,0.0028
REGION1,LNDCP03HRETH,2024,0.0033
REGION1,LNDCP03HRETH,2025,0.0038
REGION1,LNDCP03HRETH,2026,0.0043
REGION1,LNDCP03HRETH,2027,0.0048
REGION1,LNDCP03HRETH,2028,0.0053
REGION1,LNDCP03HRETH,2029,0.0057
REGION1,LNDCP03HRETH,2030,0.0061
REGION1,LNDCP03IIETH,2015,0.0002
REGION1,LNDCP03IIETH,2016,0.0002
REGION1,LNDCP03IIETH,2017,0.0002
REGION1,LNDCP03IIETH,2018,0.0003
REGION1,LNDCP03IIETH,2019,0.0003
REGION1,LNDCP03IIETH,2020,0.0004
REGION1,LNDCP03IIETH,2021,0.0004
REGION1,LNDCP03IIETH,2022,0.0005
REGION1,LNDCP03IIETH,2023,0.0006
REGION1,LNDCP03IIETH,2024,0.0006
REGION1,LNDCP03IIETH,2025,0.0007
REGION1,LNDCP03IIETH,2026,0.0007
REGION1,LNDCP03IIETH,2027,0.0007
REGION1,LNDCP03IIETH,2028,0.0006
REGION1,LNDCP03IIETH,2029,0.0006
REGION1,LNDCP03IIETH,2030,0.0006
REGION1,LNDCP03IRETH,2015,0.0028
REGION1,LNDCP03IRETH,2016,0.0028
REGION1,LNDCP03IRETH,2017,0.0031
REGION1,LNDCP03IRETH,2018,0.0034
REGION1,LNDCP03IRETH,2019,0.0036
REGION1,LNDCP03IRETH,2020,0.0037
REGION1,LNDCP03IRETH,2021,0.004
REGION1,LNDCP03IRETH,2022,0.0043
REGION1,LNDCP03IRETH,2023,0.0044
REGION1,LNDCP03IRETH,2024,0.0043
REGION1,LNDCP03IRETH,2025,0.0041
REGION1,LNDCP03IRETH,2026,0.0039
REGION1,LNDCP03IRETH,2027,0.0037
REGION1,LNDCP03IRETH,2028,0.0035
REGION1,LNDCP03IRETH,2029,0.0034
REGION1,LNDCP03IRETH,2030,0.0032
REGION1,LNDCP03LRETH,2015,0.0145
REGION1,LNDCP03LRETH,2016,0.0138
REGION1,LNDCP03LRETH,2017,0.0131
REGION1,LNDCP03LRETH,2018,0.0124
REGION1,LNDCP03LRETH,2019,0.0118
REGION1,LNDCP03LRETH,2020,0.0112
REGION1,LNDCP03LRETH,2021,0.0107
REGION1,LNDCP03LRETH,2022,0.0101
REGION1,LNDCP03LRETH,2023,0.0096
REGION1,LNDCP03LRETH,2024,0.0091
REGION1,LNDCP03LRETH,2025,0.0087
REGION1,LNDCP03LRETH,2026,0.0082
REGION1,LNDCP03LRETH,2027,0.0078
REGION1,LNDCP03LRETH,2028,0.0074
REGION1,LNDCP03LRETH,2029,0.0071
REGION1,LNDCP03LRETH,2030,0.0067
REGION1,LNDCP04HIETH,2015,0.0001
REGION1,LNDCP04HIETH,2016,0.0001
REGION1,LNDCP04HIETH,2017,0.0001
REGION1,LNDCP04HIETH,2018,0.0001
REGION1,LNDCP04HIETH,2019,0.0001
REGION1,LNDCP04HIETH,2020,0.0001
REGION1,LNDCP04HIETH,2021,0.0002
REGION1,LNDCP04HIETH,2022,0.0002
REGION1,LNDCP04HIETH,2023,0.0002
REGION1,LNDCP04HIETH,2024,0.0002
REGION1,LNDCP04HIETH,2025,0.0002
REGION1,LNDCP04HIETH,2026,0.0003
REGION1,LNDCP04HIETH,2027,0.0003
REGION1,LNDCP04HIETH,2028,0.0003
REGION1,LNDCP04HIETH,2029,0.0003
REGION1,LNDCP04HIETH,2030,0.0003
REGION1,LNDCP04IIETH,2015,0.0002
REGION1,LNDCP04IIETH,2016,0.0002
REGION1,LNDCP04IIETH,2017,0.0002
REGION1,LNDCP04IIETH,2018,0.0002
REGION1,LNDCP04IIETH,2019,0.0001
REGION1,LNDCP04IIETH,2020,0.0001
REGION1,LNDCP04IIETH,2021,0.0001
REGION1,LNDCP04IIETH,2022,0.0001
REGION1,LNDCP04IIETH,2023,0.0001
REGION1,LNDCP04IIETH,2024,0.0001
REGION1,LNDCP04IIETH,2025,0.0001
REGION1,LNDCP04IIETH,2026,0.0001
REGION1,LNDCP04IIETH,2027,0.0001
REGION1,LNDCP04IIETH,2028,0.0001
REGION1,LNDCP04IIETH,2029,0.0001
REGION1,LNDCP04IIETH,2030,0.0001
REGION1,LNDCP04LRETH,2015,0.0
REGION1,LNDCP04LRETH,2016,0.0
REGION1,LNDCP04LRETH,2017,0.0
REGION1,LNDCP04LRETH,2018,0.0
REGION1,LNDCP04LRETH,2019,0.0
REGION1,LNDCP04LRETH,2020,0.0
REGION1,LNDCP04LRETH,2021,0.0
REGION1,LNDCP04LRETH,2022,0.0
REGION1,LNDCP04LRETH,2023,0.0
REGION1,LNDCP04LRETH,2024,0.0
REGION1,LNDCP04LRETH,2025,0.0
REGION1,LNDCP04LRETH,2026,0.0
REGION1,LNDCP04LRETH,2027,0.0
REGION1,LNDCP04LRETH,2028,0.0
REGION1,LNDCP04LRETH,2029,0.0
REGION1,LNDCP04LRETH,2030,0.0
REGION1,LNDCP05HIETH,2015,0.0001
REGION1,LNDCP05HIETH,2016,0.0001
REGION1,LNDCP05HIETH,2017,0.0002
REGION1,LNDCP05HIETH,2018,0.0002
REGION1,LNDCP05HIETH,2019,0.0002
REGION1,LNDCP05HIETH,2020,0.0002
REGION1,LNDCP05HIETH,2021,0.0003
REGION1,LNDCP05HIETH,2022,0.0003
REGION1,LNDCP05HIETH,2023,0.0004
REGION1,LNDCP05HIETH,2024,0.0004
REGION1,LNDCP05HIETH,2025,0.0005
REGION1,LNDCP05HIETH,2026,0.0006
REGION1,LNDCP05HIETH,2027,0.0007
REGION1,LNDCP05HIETH,2028,0.0008
REGION1,LNDCP05HIETH,2029,0.0009
REGION1,LNDCP05HIETH,2030,0.001
REGION1,LNDCP05HRETH,2015,0.0011
REGION1,LNDCP05HRETH,2016,0.001
REGION1,LNDCP05HRETH,2017,0.001
REGION1,LNDCP05HRETH,2018,0.0009
REGION1,LNDCP05HRETH,2019,0.001
REGION1,LNDCP05HRETH,2020,0.001
REGION1,LNDCP05HRETH,2021,0.0011
REGION1,LNDCP05HRETH,2022,0.0011
REGION1,LNDCP05HRETH,2023,0.0012
REGION1,LNDCP05HRETH,2024,0.0012
REGION1,LNDCP05HRETH,2025,0.0013
REGION1,LNDCP05HRETH,2026,0.0013
REGION1,LNDCP05HRETH,2027,0.0013
REGION1,LNDCP05HRETH,2028,0.0013
REGION1,LNDCP05HRETH,2029,0.0013
REGION1,LNDCP05HRETH,2030,0.0013
REGION1,LNDCP05IIETH,2015,0.0001
REGION1,LNDCP05IIETH,2016,0.0001
REGION1,LNDCP05IIETH,2017,0.0001
REGION1,LNDCP05IIETH,2018,0.0001
REGION1,LNDCP05IIETH,2019,0.0001
REGION1,LNDCP05IIETH,2020,0.0001
REGION1,LNDCP05IIETH,2021,0.0001
REGION1,LNDCP05IIETH,2022,0.0001
REGION1,LNDCP05IIETH,2023,0.0001
REGION1,LNDCP05IIETH,2024,0.0001
REGION1,LNDCP05IIETH,2025,0.0001
REGION1,LNDCP05IIETH,2026,0.0001
REGION1,LNDCP05IIETH,2027,0.0001
REGION1,LNDCP05IIETH,2028,0.0001
REGION1,LNDCP05IIETH,2029,0.0001
REGION1,LNDCP05IIETH,2030,0.0
REGION1,LNDCP05IRETH,2015,0.0004
REGION1,LNDCP05IRETH,2016,0.0004
REGION1,LNDCP05IRETH,2017,0.0005
REGION1,LNDCP05IRETH,2018,0.0004
REGION1,LNDCP05IRETH,2019,0.0004
REGION1,LNDCP05IRETH,2020,0.0004
REGION1,LNDCP05IRETH,2021,0.0004
REGION1,LNDCP05IRETH,2022,0.0004
REGION1,LNDCP05IRETH,2023,0.0003
REGION1,LNDCP05IRETH,2024,0.0003
REGION1,LNDCP05IRETH,2025,0.0003
REGION1,LNDCP05IRETH,2026,0.0003
REGION1,LNDCP05IRETH,2027,0.0003
REGION1,LNDCP05IRETH,2028,0.0003
REGION1,LNDCP05IRETH,2029,0.0003
REGION1,LNDCP05IRETH,2030,0.0002
REGION1,LNDCP05LRETH,2015,0.0001
REGION1,LNDCP05LRETH,2016,0.0001
REGION1,LNDCP05LRETH,2017,0.0001
REGION1,LNDCP05LRETH,2018,0.0001
REGION1,LNDCP05LRETH,2019,0.0001
REGION1,LNDCP05LRETH,2020,0.0001
REGION1,LNDCP05LRETH,2021,0.0001
REGION1,LNDCP05LRETH,2022,0.0001
REGION1,LNDCP05LRETH,2023,0.0001
REGION1,LNDCP05LRETH,2024,0.0001
REGION1,LNDCP05LRETH,2025,0.0001
REGION1,LNDCP05LRETH,2026,0.0001
REGION1,LNDCP05LRETH,2027,0.0001
REGION1,LNDCP05LRETH,2028,0.0001
REGION1,LNDCP05LRETH,2029,0.0001
REGION1,LNDCP05LRETH,2030,0.0001
REGION1,LNDCP06HIETH,2015,0.0001
REGION1,LNDCP06HIETH,2016,0.0001
REGION1,LNDCP06HIETH,2017,0.0001
REGION1,LNDCP06HIETH,2018,0.0001
REGION1,LNDCP06HIETH,2019,0.0001
REGION1,LNDCP06HIETH,2020,0.0001
REGION1,LNDCP06HIETH,2021,0.0001
REGION1,LNDCP06HIETH,2022,0.0002
REGION1,LNDCP06HIETH,2023,0.0002
REGION1,LNDCP06HIETH,2024,0.0002
REGION1,LNDCP06HIETH,2025,0.0002
REGION1,LNDCP06HIETH,2026,0.0003
REGION1,LNDCP06HIETH,2027,0.0003
REGION1,LNDCP06HIETH,2028,0.0004
REGION1,LNDCP06HIETH,2029,0.0004
REGION1,LNDCP06HIETH,2030,0.0005
REGION1,LNDCP06HRETH,2015,0.0143
REGION1,LNDCP06HRETH,2016,0.0145
REGION1,LNDCP06HRETH,2017,0.016
REGION1,LNDCP06HRETH,2018,0.0175
REGION1,LNDCP06HRETH,2019,0.019
REGION1,LNDCP06HRETH,2020,0.0204
REGION1,LNDCP06HRETH,2021,0.0226
REGION1,LNDCP06HRETH,2022,0.0248
REGION1,LNDCP06HRETH,2023,0.0268
REGION1,LNDCP06HRETH,2024,0.0288
REGION1,LNDCP06HRETH,2025,0.0308
REGION1,LNDCP06HRETH,2026,0.0326
REGION1,LNDCP06HRETH,2027,0.0344
REGION1,LNDCP06HRETH,2028,0.0362
REGION1,LNDCP06HRETH,2029,0.0379
REGION1,LNDCP06HRETH,2030,0.0395
REGION1,LNDCP06LRETH,2015,0.0137
REGION1,LNDCP06LRETH,2016,0.0134
REGION1,LNDCP06LRETH,2017,0.0127
REGION1,LNDCP06LRETH,2018,0.0121
REGION1,LNDCP06LRETH,2019,0.0115
REGION1,LNDCP06LRETH,2020,0.0109
REGION1,LNDCP06LRETH,2021,0.0103
REGION1,LNDCP06LRETH,2022,0.0098
REGION1,LNDCP06LRETH,2023,0.0093
REGION1,LNDCP06LRETH,2024,0.0089
REGION1,LNDCP06LRETH,2025,0.0084
REGION1,LNDCP06LRETH,2026,0.008
REGION1,LNDCP06LRETH,2027,0.0076
REGION1,LNDCP06LRETH,2028,0.0072
REGION1,LNDCP06LRETH,2029,0.0069
REGION1,LNDCP06LRETH,2030,0.0065
REGION1,LNDCP07HIETH,2015,0.0002
REGION1,LNDCP07HIETH,2016,0.0002
REGION1,LNDCP07HIETH,2017,0.0002
REGION1,LNDCP07HIETH,2018,0.0003
REGION1,LNDCP07HIETH,2019,0.0002
REGION1,LNDCP07HIETH,2020,0.0002
REGION1,LNDCP07HIETH,2021,0.0002
REGION1,LNDCP07HIETH,2022,0.0002
REGION1,LNDCP07HIETH,2023,0.0002
REGION1,LNDCP07HIETH,2024,0.0002
REGION1,LNDCP07HIETH,2025,0.0002
REGION1,LNDCP07HIETH,2026,0.0002
REGION1,LNDCP07HIETH,2027,0.0002
REGION1,LNDCP07HIETH,2028,0.0002
REGION1,LNDCP07HIETH,2029,0.0002
REGION1,LNDCP07HIETH,2030,0.0001
REGION1,LNDCP07HRETH,2015,0.0008
REGION1,LNDCP07HRETH,2016,0.0008
REGION1,LNDCP07HRETH,2017,0.0009
REGION1,LNDCP07HRETH,2018,0.001
REGION1,LNDCP07HRETH,2019,0.0012
REGION1,LNDCP07HRETH,2020,0.0013
REGION1,LNDCP07HRETH,2021,0.0015
REGION1,LNDCP07HRETH,2022,0.0017
REGION1,LNDCP07HRETH,2023,0.0018
REGION1,LNDCP07HRETH,2024,0.0019
REGION1,LNDCP07HRETH,2025,0.0019
REGION1,LNDCP07HRETH,2026,0.0018
REGION1,LNDCP07HRETH,2027,0.0017
REGION1,LNDCP07HRETH,2028,0.0016
REGION1,LNDCP07HRETH,2029,0.0015
REGION1,LNDCP07HRETH,2030,0.0015
REGION1,LNDCP07IIETH,2015,0.0002
REGION1,LNDCP07IIETH,2016,0.0002
REGION1,LNDCP07IIETH,2017,0.0003
REGION1,LNDCP07IIETH,2018,0.0003
REGION1,LNDCP07IIETH,2019,0.0003
REGION1,LNDCP07IIETH,2020,0.0003
REGION1,LNDCP07IIETH,2021,0.0003
REGION1,LNDCP07IIETH,2022,0.0003
REGION1,LNDCP07IIETH,2023,0.0003
REGION1,LNDCP07IIETH,2024,0.0003
REGION1,LNDCP07IIETH,2025,0.0003
REGION1,LNDCP07IIETH,2026,0.0002
REGION1,LNDCP07IIETH,2027,0.0002
REGION1,LNDCP07IIETH,2028,0.0002
REGION1,LNDCP07IIETH,2029,0.0002
REGION1,LNDCP07IIETH,2030,0.0002
REGION1,LNDCP07IRETH,2015,0.0017
REGION1,LNDCP07IRETH,2016,0.0019
REGION1,LNDCP07IRETH,2017,0.0022
REGION1,LNDCP07IRETH,2018,0.0025
REGION1,LNDCP07IRETH,2019,0.0029
REGION1,LNDCP07IRETH,2020,0.0033
REGION1,LNDCP07IRETH,2021,0.0039
REGION1,LNDCP07IRETH,2022,0.0044
REGION1,LNDCP07IRETH,2023,0.0051
REGION1,LNDCP07IRETH,2024,0.0059
REGION1,LNDCP07IRETH,2025,0.0067
REGION1,LNDCP07IRETH,2026,0.0077
REGION1,LNDCP07IRETH,2027,0.0087
REGION1,LNDCP07IRETH,2028,0.0097
REGION1,LNDCP07IRETH,2029,0.0106
REGION1,LNDCP07IRETH,2030,0.0115
REGION1,LNDCP07LRETH,2015,0.014
REGION1,LNDCP07LRETH,2016,0.0133
REGION1,LNDCP07LRETH,2017,0.0126
REGION1,LNDCP07LRETH,2018,0.012
REGION1,LNDCP07LRETH,2019,0.0114
REGION1,LNDCP07LRETH,2020,0.0108
REGION1,LNDCP07LRETH,2021,0.0103
REGION1,LNDCP07LRETH,2022,0.0097
REGION1,LNDCP07LRETH,2023,0.0093
REGION1,LNDCP07LRETH,2024,0.0088
REGION1,LNDCP07LRETH,2025,0.0084
REGION1,LNDCP07LRETH,2026,0.0079
REGION1,LNDCP07LRETH,2027,0.0075
REGION1,LNDCP07LRETH,2028,0.0072
REGION1,LNDCP07LRETH,2029,0.0068
REGION1,LNDCP07LRETH,2030,0.0065
REGION1,LNDCP08HIETH,2015,0.0027
REGION1,LNDCP08HIETH,2016,0.0031
REGION1,LNDCP08HIETH,2017,0.0036
REGION1,LNDCP08HIETH,2018,0.0042
REGION1,LNDCP08HIETH,2019,0.0048
REGION1,LNDCP08HIETH,2020,0.0055
REGION1,LNDCP08HIETH,2021,0.0063
REGION1,LNDCP08HIETH,2022,0.0073
REGION1,LNDCP08HIETH,2023,0.0084
REGION1,LNDCP08HIETH,2024,0.0096
REGION1,LNDCP08HIETH,2025,0.0111
REGION1,LNDCP08HIETH,2026,0.0127
REGION1,LNDCP08HIETH,2027,0.0147
REGION1,LNDCP08HIETH,2028,0.0169
REGION1,LNDCP08HIETH,2029,0.0194
REGION1,LNDCP08HIETH,2030,0.0219
REGION1,LNDCP08HRETH,2015,0.0031
REGION1,LNDCP08HRETH,2016,0.0036
REGION1,LNDCP08HRETH,2017,0.0041
REGION1,LNDCP08HRETH,2018,0.0047
REGION1,LNDCP08HRETH,2019,0.0055
REGION1,LNDCP08HRETH,2020,0.0059
REGION1,LNDCP08HRETH,2021,0.0068
REGION1,LNDCP08HRETH,2022,0.0076
REGION1,LNDCP08HRETH,2023,0.0081
REGION1,LNDCP08HRETH,2024,0.0094
REGION1,LNDCP08HRETH,2025,0.0103
REGION1,LNDCP08HRETH,2026,0.011
REGION1,LNDCP08HRETH,2027,0.0112
REGION1,LNDCP08HRETH,2028,0.0111
REGION1,LNDCP08HRETH,2029,0.0107
REGION1,LNDCP08HRETH,2030,0.0102
