r,t,y,SalvageValue
REGION1,LNDCP06IRNOW,2017,1.6982
REGION1,LNDCP06IRNOW,2018,2.9065
REGION1,LNDCP06IRNOW,2019,4.1161
REGION1,LNDCP06IRNOW,2020,6.2043
REGION1,LNDCP06IRNOW,2021,7.4034
REGION1,LNDCP06IRNOW,2022,8.5696
REGION1,LNDCP06IRNOW,2023,9.2947
REGION1,LNDCP06IRNOW,2024,9.8777
REGION1,LNDCP06IRNOW,2025,5.3024
REGION1,LNDCP06IRNOW,2026,1.1263
REGION1,LNDCP06IRRRD,2026,0.0107
REGION1,LNDCP06IRRRD,2027,0.0266
REGION1,LNDCP06IRRRD,2028,0.0416
REGION1,LNDCP06IRRRD,2029,0.0554
REGION1,LNDCP06IRRRD,2030,0.0681
REGION1,LNDCP06IRSOC,2026,0.0374
REGION1,LNDCP06IRSOC,2027,0.0929
REGION1,LNDCP06IRSOC,2028,0.1451
REGION1,LNDCP06IRSOC,2029,0.1934
REGION1,LNDCP06IRSOC,2030,0.2378
REGION1,LNDCP06IRSOE,2026,0.012
REGION1,LNDCP06IRSOE,2027,0.0532
REGION1,LNDCP06IRSOE,2028,0.0821
REGION1,LNDCP06IRSOE,2029,0.109
REGION1,LNDCP06IRSOE,2030,0.1336
REGION1,LNDCP06LRMRD,2030,0.0593
REGION1,LNDCP06LRNOC,2028,0.044
REGION1,LNDCP06LRNOC,2029,0.0561
REGION1,LNDCP06LRNOC,2030,0.0673
REGION1,LNDCP06LRNOE,2027,0.0166
REGION1,LNDCP06LRNOE,2028,0.0371
REGION1,LNDCP06LRNOE,2029,0.0483
REGION1,LNDCP06LRNOE,2030,0.0587
REGION1,LNDCP06LRNOW,2027,0.0219
REGION1,LNDCP06LRNOW,2028,0.0487
REGION1,LNDCP06LRNOW,2029,0.0636
REGION1,LNDCP06LRNOW,2030,0.0772
REGION1,LNDCP06LRRRD,2028,0.0223
REGION1,LNDCP06LRRRD,2029,0.0285
REGION1,LNDCP06LRRRD,2030,0.0341
REGION1,LNDCP06LRSOC,2029,0.1115
REGION1,LNDCP06LRSOC,2030,0.1298
REGION1,LNDCP07HISOC,2017,3.6097
REGION1,LNDCP07HISOE,2017,1.9315
REGION1,LNDCP07HISOE,2018,10.6466
REGION1,LNDCP07HISOE,2019,12.1336
REGION1,LNDCP07HISOE,2020,21.6266
REGION1,LNDCP07HISOE,2021,26.6362
REGION1,LNDCP07HISOE,2022,27.9691
REGION1,LNDCP07HISOE,2023,30.8616
REGION1,LNDCP07HISOE,2024,33.5594
REGION1,LNDCP07HISOE,2025,35.0079
REGION1,LNDCP07HISOE,2026,36.0116
REGION1,LNDCP07HISOE,2027,36.2945
REGION1,LNDCP07HISOE,2028,36.7137
REGION1,LNDCP07HISOE,2029,39.0533
REGION1,LNDCP07HISOE,2030,33.1598
REGION1,LNDCP07IIMRD,2027,0.051
REGION1,LNDCP07IIMRD,2028,0.0776
REGION1,LNDCP07IIMRD,2029,0.1022
REGION1,LNDCP07IIMRD,2030,0.1248
REGION1,LNDCP07IINOC,2026,0.021
REGION1,LNDCP07IINOC,2027,0.052
REGION1,LNDCP07IINOC,2028,0.0813
REGION1,LNDCP07IINOC,2029,0.1083
REGION1,LNDCP07IINOC,2030,0.1332
REGION1,LNDCP07IINOE,2026,0.0189
REGION1,LNDCP07IINOE,2027,0.047
REGION1,LNDCP07IINOE,2028,0.0733
REGION1,LNDCP07IINOE,2029,0.0978
REGION1,LNDCP07IINOE,2030,0.1202
REGION1,LNDCP07IINOW,2026,0.0143
REGION1,LNDCP07IINOW,2027,0.0634
REGION1,LNDCP07IINOW,2028,0.0979
REGION1,LNDCP07IINOW,2029,0.1299
REGION1,LNDCP07IINOW,2030,0.1592
REGION1,LNDCP07IIRRD,2026,0.0106
REGION1,LNDCP07IIRRD,2027,0.0264
REGION1,LNDCP07IIRRD,2028,0.0412
REGION1,LNDCP07IIRRD,2029,0.0549
REGION1,LNDCP07IIRRD,2030,0.0675
REGION1,LNDCP07IISOC,2026,0.0371
REGION1,LNDCP07IISOC,2027,0.0921
REGION1,LNDCP07IISOC,2028,0.1437
REGION1,LNDCP07IISOC,2029,0.1916
REGION1,LNDCP07IISOC,2030,0.2356
REGION1,LNDCP07IISOE,2026,0.0207
REGION1,LNDCP07IISOE,2027,0.0513
REGION1,LNDCP07IISOE,2028,0.0801
REGION1,LNDCP07IISOE,2029,0.1069
REGION1,LNDCP07IISOE,2030,0.1314
REGION1,LNDCP07IRMRD,2027,0.1375
REGION1,LNDCP07IRMRD,2028,0.3062
REGION1,LNDCP07IRMRD,2029,0.3995
REGION1,LNDCP07IRMRD,2030,0.4851
REGION1,LNDCP07IRNOC,2026,0.0802
REGION1,LNDCP07IRNOC,2027,0.1993
REGION1,LNDCP07IRNOC,2028,0.3112
REGION1,LNDCP07IRNOC,2029,0.4149
REGION1,LNDCP07IRNOC,2030,0.51
REGION1,LNDCP07IRNOE,2026,0.0724
REGION1,LNDCP07IRNOE,2027,0.1799
REGION1,LNDCP07IRNOE,2028,0.2808
REGION1,LNDCP07IRNOE,2029,0.3744
REGION1,LNDCP07IRNOE,2030,0.4602
REGION1,LNDCP07IRNOW,2026,0.0547
REGION1,LNDCP07IRNOW,2027,0.2429
REGION1,LNDCP07IRNOW,2028,0.375
REGION1,LNDCP07IRNOW,2029,0.4974
REGION1,LNDCP07IRNOW,2030,0.6097
REGION1,LNDCP07IRRRD,2026,0.0407
REGION1,LNDCP07IRRRD,2027,0.101
REGION1,LNDCP07IRRRD,2028,0.1577
REGION1,LNDCP07IRRRD,2029,0.2103
REGION1,LNDCP07IRRRD,2030,0.2585
REGION1,LNDCP07IRSOE,2026,0.0791
REGION1,LNDCP07IRSOE,2027,0.1966
REGION1,LNDCP07IRSOE,2028,0.3069
REGION1,LNDCP07IRSOE,2029,0.4092
REGION1,LNDCP07IRSOE,2030,0.503
REGION1,LNDCP07LRMRD,2030,0.2908
REGION1,LNDCP07LRNOC,2027,0.07
REGION1,LNDCP07LRNOC,2028,0.1558
REGION1,LNDCP07LRNOC,2029,0.2033
REGION1,LNDCP07LRNOC,2030,0.2468
REGION1,LNDCP07LRNOE,2028,0.1505
REGION1,LNDCP07LRNOE,2029,0.1923
REGION1,LNDCP07LRNOE,2030,0.2305
REGION1,LNDCP07LRNOW,2029,0.2838
REGION1,LNDCP07LRNOW,2030,0.3304
REGION1,LNDCP07LRRRD,2028,0.0834
REGION1,LNDCP07LRRRD,2029,0.1082
REGION1,LNDCP07LRRRD,2030,0.1296
REGION1,LNDCP07LRSOC,2028,0.2951
REGION1,LNDCP07LRSOC,2029,0.3768
REGION1,LNDCP07LRSOC,2030,0.4518
REGION1,LNDCP07LRSOE,2027,0.069
REGION1,LNDCP07LRSOE,2028,0.1537
REGION1,LNDCP07LRSOE,2029,0.2005
REGION1,LNDCP07LRSOE,2030,0.2435
REGION1,PWRBIOC01,2016,58.3593
REGION1,PWRBIOC01,2017,110.0533
REGION1,PWRBIOC01,2018,174.311
REGION1,PWRCOAC01,2016,413.1864
REGION1,PWRCOAC01,2020,681.6136
REGION1,PWRCOAN02,2017,1952.0027
REGION1,PWRCOAN02,2018,1501.0235
REGION1,PWRCOAN02,2019,937.8596
REGION1,PWRCOAN02,2020,2852.28
REGION1,PWRCOAS01,2016,1115.6034
REGION1,PWRCOAS01,2017,956.2697
REGION1,PWRCOAS01,2018,2832.416
REGION1,PWRCOAS01,2019,6326.4807
REGION1,PWRHYDC01,2016,1947.6021
REGION1,PWRHYDC01,2017,706.8609
REGION1,PWRHYDC01,2018,810.6016
REGION1,PWRHYDC01,2019,573.3684
REGION1,PWRHYDC01,2020,940.9365
REGION1,PWRHYDN01,2016,3644.9825
REGION1,PWRHYDN01,2017,396.1528
REGION1,PWRHYDN01,2018,478.0471
REGION1,PWRHYDN01,2019,654.1613
REGION1,PWRHYDN01,2020,480.9231
REGION1,PWRNGSC01,2016,151.8486
REGION1,PWRNGSC01,2020,166.9982
REGION1,PWRNGSC0X,2030,684.4984
REGION1,PWRNGSS01,2020,814.5822
REGION1,PWRNGSS0X,2023,382.3029
REGION1,PWRNGSS0X,2024,2139.4052
REGION1,PWRNGSS0X,2025,2160.8847
REGION1,PWRNGSS0X,2026,2220.2311
REGION1,PWRNGSS0X,2027,2198.0332
REGION1,PWRNGSS0X,2028,2935.7611
REGION1,PWRNGSS0X,2029,2390.0135
REGION1,PWRNGSS0X,2030,960.0831
REGION1,PWRSOLC01,2019,364.1266
REGION1,PWRSOLC01,2020,500.9033
REGION1,PWRWNDC01,2019,168.2589
REGION1,PWRWNDS01,2018,658.6943
REGION1,PWRWNDS01,2019,185.0848
REGION1,PWRWNDS01,2020,226.6555
