r,t,f,y,ProductionByTechnologyAnnual
Region1,LNDM2R06C1,WTREVTR06,2021,4.5934
Region1,LNDM2R06C1,WTREVTR06,2022,4.5933
Region1,LNDM2R06C1,WTREVTR06,2023,4.5933
Region1,LNDM2R06C1,WTREVTR06,2024,4.5934
Region1,LNDM2R06C1,WTREVTR06,2025,4.5934
Region1,LNDM2R06C1,WTREVTR06,2026,4.5933
Region1,LNDM2R06C1,WTREVTR06,2027,4.5934
Region1,LNDM2R06C1,WTREVTR06,2028,4.5934
Region1,LNDM2R06C1,WTREVTR06,2029,4.5934
Region1,LNDM2R06C1,WTREVTR06,2030,4.5934
Region1,LNDM2R06C1,WTRSURR06,2014,0.989
Region1,LNDM2R06C1,WTRSURR06,2015,0.7899
Region1,LNDM2R06C1,WTRSURR06,2016,0.804
Region1,LNDM2R06C1,WTRSURR06,2017,0.804
Region1,LNDM2R06C1,WTRSURR06,2018,0.804
Region1,LNDM2R06C1,WTRSURR06,2019,0.804
Region1,LNDM2R06C1,WTRSURR06,2020,0.804
Region1,LNDM2R06C1,WTRSURR06,2021,0.804
Region1,LNDM2R06C1,WTRSURR06,2022,0.804
Region1,LNDM2R06C1,WTRSURR06,2023,0.804
Region1,LNDM2R06C1,WTRSURR06,2024,0.804
Region1,LNDM2R06C1,WTRSURR06,2025,0.804
Region1,LNDM2R06C1,WTRSURR06,2026,0.804
Region1,LNDM2R06C1,WTRSURR06,2027,0.804
Region1,LNDM2R06C1,WTRSURR06,2028,0.804
Region1,LNDM2R06C1,WTRSURR06,2029,0.804
Region1,LNDM2R06C1,WTRSURR06,2030,0.804
Region1,LNDM2R06C2,CRPTLD,2014,0.7125
Region1,LNDM2R06C2,CRPTLD,2021,0.0002
Region1,LNDM2R06C2,LVS,2014,0.0497
Region1,LNDM2R06C2,LVS,2015,0.0864
Region1,LNDM2R06C2,LVS,2016,0.0864
Region1,LNDM2R06C2,LVS,2017,0.0864
Region1,LNDM2R06C2,LVS,2018,0.0864
Region1,LNDM2R06C2,LVS,2019,0.0864
Region1,LNDM2R06C2,LVS,2020,0.0864
Region1,LNDM2R06C2,LVS,2021,0.0864
Region1,LNDM2R06C2,LVS,2022,0.0864
Region1,LNDM2R06C2,LVS,2023,0.0864
Region1,LNDM2R06C2,LVS,2024,0.0864
Region1,LNDM2R06C2,LVS,2025,0.0864
Region1,LNDM2R06C2,LVS,2026,0.0864
Region1,LNDM2R06C2,LVS,2027,0.0864
Region1,LNDM2R06C2,LVS,2028,0.0864
Region1,LNDM2R06C2,LVS,2029,0.0864
Region1,LNDM2R06C2,LVS,2030,0.0864
Region1,LNDM2R06C2,WTREVTR06,2014,4.4451
Region1,LNDM2R06C2,WTREVTR06,2015,4.5549
Region1,LNDM2R06C2,WTREVTR06,2016,3.9278
Region1,LNDM2R06C2,WTREVTR06,2017,3.9278
Region1,LNDM2R06C2,WTREVTR06,2018,3.9278
Region1,LNDM2R06C2,WTREVTR06,2019,3.9278
Region1,LNDM2R06C2,WTREVTR06,2020,3.9278
Region1,LNDM2R06C2,WTREVTR06,2021,3.9278
Region1,LNDM2R06C2,WTREVTR06,2022,3.9278
Region1,LNDM2R06C2,WTREVTR06,2023,3.9278
Region1,LNDM2R06C2,WTREVTR06,2024,3.9278
Region1,LNDM2R06C2,WTREVTR06,2025,3.9278
Region1,LNDM2R06C2,WTREVTR06,2026,3.9278
Region1,LNDM2R06C2,WTREVTR06,2027,3.9278
Region1,LNDM2R06C2,WTREVTR06,2028,3.9278
Region1,LNDM2R06C2,WTREVTR06,2029,3.9278
Region1,LNDM2R06C2,WTREVTR06,2030,3.9278
Region1,LNDM2R06C2,WTRSURR06,2014,0.8698
Region1,LNDM2R06C2,WTRSURR06,2015,0.7201
Region1,LNDM2R06C2,WTRSURR06,2016,0.7251
Region1,LNDM2R06C2,WTRSURR06,2017,0.7251
Region1,LNDM2R06C2,WTRSURR06,2018,0.7251
Region1,LNDM2R06C2,WTRSURR06,2019,0.7251
Region1,LNDM2R06C2,WTRSURR06,2020,0.7251
Region1,LNDM2R06C2,WTRSURR06,2021,0.7251
Region1,LNDM2R06C2,WTRSURR06,2022,0.7251
Region1,LNDM2R06C2,WTRSURR06,2023,0.7251
Region1,LNDM2R06C2,WTRSURR06,2024,0.7251
Region1,LNDM2R06C2,WTRSURR06,2025,0.7251
Region1,LNDM2R06C2,WTRSURR06,2026,0.7251
Region1,LNDM2R06C2,WTRSURR06,2027,0.7251
Region1,LNDM2R06C2,WTRSURR06,2028,0.7251
Region1,LNDM2R06C2,WTRSURR06,2029,0.7251
Region1,LNDM2R06C2,WTRSURR06,2030,0.7251
Region1,LNDM2R08C1,CRPMAZ,2014,1.0316
Region1,LNDM2R08C1,CRPSOY,2014,0.2829
Region1,LNDM2R08C1,CRPTLD,2014,0.0431
Region1,LNDM2R08C1,LVS,2014,0.1043
Region1,LNDM2R08C1,LVS,2015,0.3174
Region1,LNDM2R08C1,LVS,2016,0.3174
Region1,LNDM2R08C1,LVS,2017,0.3174
Region1,LNDM2R08C1,LVS,2018,0.3174
Region1,LNDM2R08C1,LVS,2019,0.3174
Region1,LNDM2R08C1,LVS,2020,0.3174
Region1,LNDM2R08C1,LVS,2021,0.3174
Region1,LNDM2R08C1,LVS,2022,0.3174
Region1,LNDM2R08C1,LVS,2023,0.3174
Region1,LNDM2R08C1,LVS,2024,0.3174
Region1,LNDM2R08C1,LVS,2025,0.3174
Region1,LNDM2R08C1,LVS,2026,0.3174
Region1,LNDM2R08C1,LVS,2027,0.3174
Region1,LNDM2R08C1,LVS,2028,0.3174
Region1,LNDM2R08C1,LVS,2029,0.3174
Region1,LNDM2R08C1,LVS,2030,0.3174
Region1,LNDM2R08C1,WTREVTR08,2014,14.5257
Region1,LNDM2R08C1,WTREVTR08,2015,14.5741
Region1,LNDM2R08C1,WTREVTR08,2016,13.2111
Region1,LNDM2R08C1,WTREVTR08,2017,13.2111
Region1,LNDM2R08C1,WTREVTR08,2018,13.2111
Region1,LNDM2R08C1,WTREVTR08,2019,13.2111
Region1,LNDM2R08C1,WTREVTR08,2020,13.2111
Region1,LNDM2R08C1,WTREVTR08,2021,13.2111
Region1,LNDM2R08C1,WTREVTR08,2022,13.2111
Region1,LNDM2R08C1,WTREVTR08,2023,13.2111
Region1,LNDM2R08C1,WTREVTR08,2024,13.2111
Region1,LNDM2R08C1,WTREVTR08,2025,13.2111
Region1,LNDM2R08C1,WTREVTR08,2026,13.2111
Region1,LNDM2R08C1,WTREVTR08,2027,13.2111
Region1,LNDM2R08C1,WTREVTR08,2028,13.2111
Region1,LNDM2R08C1,WTREVTR08,2029,13.2111
Region1,LNDM2R08C1,WTREVTR08,2030,13.2111
Region1,LNDM2R08C1,WTRSURR08,2014,3.2644
Region1,LNDM2R08C1,WTRSURR08,2015,4.0878
Region1,LNDM2R08C1,WTRSURR08,2016,3.3939
Region1,LNDM2R08C1,WTRSURR08,2017,3.3939
Region1,LNDM2R08C1,WTRSURR08,2018,3.3939
Region1,LNDM2R08C1,WTRSURR08,2019,3.3939
Region1,LNDM2R08C1,WTRSURR08,2020,3.3939
Region1,LNDM2R08C1,WTRSURR08,2021,3.3939
Region1,LNDM2R08C1,WTRSURR08,2022,3.3939
Region1,LNDM2R08C1,WTRSURR08,2023,3.3939
Region1,LNDM2R08C1,WTRSURR08,2024,3.3939
Region1,LNDM2R08C1,WTRSURR08,2025,3.3939
Region1,LNDM2R08C1,WTRSURR08,2026,3.3939
Region1,LNDM2R08C1,WTRSURR08,2027,3.3939
Region1,LNDM2R08C1,WTRSURR08,2028,3.3939
Region1,LNDM2R08C1,WTRSURR08,2029,3.3939
Region1,LNDM2R08C1,WTRSURR08,2030,3.3939
Region1,LNDM2R10C1,CRPSOY,2014,0.0143
Region1,LNDM2R10C1,CRPSOY,2015,0.0404
Region1,LNDM2R10C1,CRPSOY,2016,0.1559
Region1,LNDM2R10C1,CRPSOY,2018,0.1159
Region1,LNDM2R10C1,CRPSOY,2019,0.1159
Region1,LNDM2R10C1,CRPSOY,2020,0.1907
Region1,LNDM2R10C1,CRPSOY,2021,0.075
Region1,LNDM2R10C1,CRPSOY,2022,0.0404
Region1,LNDM2R10C1,CRPSOY,2023,0.1159
Region1,LNDM2R10C1,CRPSOY,2024,0.1563
Region1,LNDM2R10C1,CRPSOY,2025,0.1907
Region1,LNDM2R10C1,CRPSOY,2026,0.0754
Region1,LNDM2R10C1,CRPSOY,2027,0.0809
Region1,LNDM2R10C1,CRPSOY,2028,0.0406
Region1,LNDM2R10C1,CRPTLD,2015,0.0374
Region1,LNDM2R10C1,LVS,2014,0.0056
Region1,LNDM2R10C1,LVS,2015,0.0253
Region1,LNDM2R10C1,LVS,2016,0.0238
Region1,LNDM2R10C1,LVS,2017,0.0272
Region1,LNDM2R10C1,LVS,2018,0.0247
Region1,LNDM2R10C1,LVS,2019,0.0247
Region1,LNDM2R10C1,LVS,2020,0.0231
Region1,LNDM2R10C1,LVS,2021,0.0256
Region1,LNDM2R10C1,LVS,2022,0.0263
Region1,LNDM2R10C1,LVS,2023,0.0247
Region1,LNDM2R10C1,LVS,2024,0.0238
Region1,LNDM2R10C1,LVS,2025,0.0231
Region1,LNDM2R10C1,LVS,2026,0.0256
Region1,LNDM2R10C1,LVS,2027,0.0254
Region1,LNDM2R10C1,LVS,2028,0.0263
Region1,LNDM2R10C1,LVS,2029,0.0272
Region1,LNDM2R10C1,LVS,2030,0.0272
Region1,LNDM2R10C1,WTREVTR10,2014,0.9365
Region1,LNDM2R10C1,WTREVTR10,2015,1.1131
Region1,LNDM2R10C1,WTREVTR10,2016,1.0939
Region1,LNDM2R10C1,WTREVTR10,2017,1.024
Region1,LNDM2R10C1,WTREVTR10,2018,1.0223
Region1,LNDM2R10C1,WTREVTR10,2019,1.0223
Region1,LNDM2R10C1,WTREVTR10,2020,1.0114
Region1,LNDM2R10C1,WTREVTR10,2021,1.0165
Region1,LNDM2R10C1,WTREVTR10,2022,1.02
Region1,LNDM2R10C1,WTREVTR10,2023,1.0223
Region1,LNDM2R10C1,WTREVTR10,2024,1.0182
Region1,LNDM2R10C1,WTREVTR10,2025,1.0113
Region1,LNDM2R10C1,WTREVTR10,2026,1.0229
Region1,LNDM2R10C1,WTREVTR10,2027,1.0194
Region1,LNDM2R10C1,WTREVTR10,2028,1.0234
Region1,LNDM2R10C1,WTREVTR10,2029,1.024
Region1,LNDM2R10C1,WTREVTR10,2030,1.024
Region1,LNDM2R10C1,WTRSURR10,2014,0.3688
Region1,LNDM2R10C1,WTRSURR10,2015,0.5458
Region1,LNDM2R10C1,WTRSURR10,2016,0.4872
Region1,LNDM2R10C1,WTRSURR10,2017,0.438
Region1,LNDM2R10C1,WTRSURR10,2018,0.44
Region1,LNDM2R10C1,WTRSURR10,2019,0.44
Region1,LNDM2R10C1,WTRSURR10,2020,0.4509
Region1,LNDM2R10C1,WTRSURR10,2021,0.4455
Region1,LNDM2R10C1,WTRSURR10,2022,0.442
Region1,LNDM2R10C1,WTRSURR10,2023,0.44
Region1,LNDM2R10C1,WTRSURR10,2024,0.4441
Region1,LNDM2R10C1,WTRSURR10,2025,0.4509
Region1,LNDM2R10C1,WTRSURR10,2026,0.4393
Region1,LNDM2R10C1,WTRSURR10,2027,0.4428
Region1,LNDM2R10C1,WTRSURR10,2028,0.4387
Region1,LNDM2R10C1,WTRSURR10,2029,0.438
Region1,LNDM2R10C1,WTRSURR10,2030,0.438
Region1,LNDM2R10C2,CRPMAZ,2015,1.0536
Region1,LNDM2R10C2,CRPMAZ,2016,1.0759
Region1,LNDM2R10C2,CRPMAZ,2017,1.0985
Region1,LNDM2R10C2,CRPMAZ,2018,1.1215
Region1,LNDM2R10C2,CRPMAZ,2019,1.1448
Region1,LNDM2R10C2,CRPMAZ,2020,1.1685
Region1,LNDM2R10C2,CRPMAZ,2021,1.1924
Region1,LNDM2R10C2,CRPMAZ,2022,1.2166
Region1,LNDM2R10C2,CRPMAZ,2023,1.241
Region1,LNDM2R10C2,CRPMAZ,2024,1.2658
Region1,LNDM2R10C2,CRPMAZ,2025,1.2909
Region1,LNDM2R10C2,CRPMAZ,2026,1.3169
Region1,LNDM2R10C2,CRPMAZ,2027,1.3433
Region1,LNDM2R10C2,CRPMAZ,2028,1.3703
Region1,LNDM2R10C2,CRPMAZ,2029,1.3979
Region1,LNDM2R10C2,CRPMAZ,2030,1.4261
Region1,LNDM2R10C2,CRPSOR,2030,0.061
Region1,LNDM2R10C2,CRPSOY,2014,0.217
Region1,LNDM2R10C2,CRPSOY,2015,0.4653
Region1,LNDM2R10C2,CRPSOY,2016,0.4509
Region1,LNDM2R10C2,CRPSOY,2018,0.3897
Region1,LNDM2R10C2,CRPSOY,2019,0.3897
Region1,LNDM2R10C2,CRPSOY,2020,0.315
Region1,LNDM2R10C2,CRPSOY,2021,0.4307
Region1,LNDM2R10C2,CRPSOY,2022,0.4653
Region1,LNDM2R10C2,CRPSOY,2023,0.3897
Region1,LNDM2R10C2,CRPSOY,2024,0.3493
Region1,LNDM2R10C2,CRPSOY,2025,0.315
Region1,LNDM2R10C2,CRPSOY,2026,0.4303
Region1,LNDM2R10C2,CRPSOY,2027,0.4247
Region1,LNDM2R10C2,CRPSOY,2028,0.4651
Region1,LNDM2R10C2,CRPTLD,2015,0.0213
Region1,LNDM2R10C2,CRPTLD,2016,0.0015
Region1,LNDM2R10C2,LVS,2014,0.0376
Region1,LNDM2R10C2,LVS,2015,0.1331
Region1,LNDM2R10C2,LVS,2016,0.1339
Region1,LNDM2R10C2,LVS,2017,0.1432
Region1,LNDM2R10C2,LVS,2018,0.1348
Region1,LNDM2R10C2,LVS,2019,0.1346
Region1,LNDM2R10C2,LVS,2020,0.1361
Region1,LNDM2R10C2,LVS,2021,0.1334
Region1,LNDM2R10C2,LVS,2022,0.1324
Region1,LNDM2R10C2,LVS,2023,0.1338
Region1,LNDM2R10C2,LVS,2024,0.1345
Region1,LNDM2R10C2,LVS,2025,0.1351
Region1,LNDM2R10C2,LVS,2026,0.1323
Region1,LNDM2R10C2,LVS,2027,0.1322
Region1,LNDM2R10C2,LVS,2028,0.1311
Region1,LNDM2R10C2,LVS,2029,0.1408
Region1,LNDM2R10C2,LVS,2030,0.1399
Region1,LNDM2R10C2,WTREVTR10,2014,4.7778
Region1,LNDM2R10C2,WTREVTR10,2015,5.6651
Region1,LNDM2R10C2,WTREVTR10,2016,5.2045
Region1,LNDM2R10C2,WTREVTR10,2017,5.2151
Region1,LNDM2R10C2,WTREVTR10,2018,5.1882
Region1,LNDM2R10C2,WTREVTR10,2019,5.1877
Region1,LNDM2R10C2,WTREVTR10,2020,5.1981
Region1,LNDM2R10C2,WTREVTR10,2021,5.1924
Region1,LNDM2R10C2,WTREVTR10,2022,5.1884
Region1,LNDM2R10C2,WTREVTR10,2023,5.1856
Region1,LNDM2R10C2,WTREVTR10,2024,5.1891
Region1,LNDM2R10C2,WTREVTR10,2025,5.1955
Region1,LNDM2R10C2,WTREVTR10,2026,5.1834
Region1,LNDM2R10C2,WTREVTR10,2027,5.1863
Region1,LNDM2R10C2,WTREVTR10,2028,5.1817
Region1,LNDM2R10C2,WTREVTR10,2029,5.188
Region1,LNDM2R10C2,WTREVTR10,2030,5.2066
Region1,LNDM2R10C2,WTRSURR10,2014,1.8703
Region1,LNDM2R10C2,WTRSURR10,2015,2.7846
Region1,LNDM2R10C2,WTRSURR10,2016,2.2573
Region1,LNDM2R10C2,WTRSURR10,2017,2.2315
Region1,LNDM2R10C2,WTRSURR10,2018,2.2587
Region1,LNDM2R10C2,WTRSURR10,2019,2.2593
Region1,LNDM2R10C2,WTRSURR10,2020,2.249
Region1,LNDM2R10C2,WTRSURR10,2021,2.2548
Region1,LNDM2R10C2,WTRSURR10,2022,2.2588
Region1,LNDM2R10C2,WTRSURR10,2023,2.2614
Region1,LNDM2R10C2,WTRSURR10,2024,2.2579
Region1,LNDM2R10C2,WTRSURR10,2025,2.2517
Region1,LNDM2R10C2,WTRSURR10,2026,2.2638
Region1,LNDM2R10C2,WTRSURR10,2027,2.2609
Region1,LNDM2R10C2,WTRSURR10,2028,2.2655
Region1,LNDM2R10C2,WTRSURR10,2029,2.2285
Region1,LNDM2R10C2,WTRSURR10,2030,2.2403
Region1,LNDM2R13C1,CRPTLD,2014,0.2737
Region1,LNDM2R13C1,LVS,2014,0.1041
Region1,LNDM2R13C1,LVS,2015,0.186
Region1,LNDM2R13C1,LVS,2016,0.186
Region1,LNDM2R13C1,LVS,2017,0.186
Region1,LNDM2R13C1,LVS,2018,0.186
Region1,LNDM2R13C1,LVS,2019,0.186
Region1,LNDM2R13C1,LVS,2020,0.186
Region1,LNDM2R13C1,LVS,2021,0.186
Region1,LNDM2R13C1,LVS,2022,0.186
Region1,LNDM2R13C1,LVS,2023,0.186
Region1,LNDM2R13C1,LVS,2024,0.186
Region1,LNDM2R13C1,LVS,2025,0.186
Region1,LNDM2R13C1,LVS,2026,0.186
Region1,LNDM2R13C1,LVS,2027,0.186
Region1,LNDM2R13C1,LVS,2028,0.186
Region1,LNDM2R13C1,LVS,2029,0.186
Region1,LNDM2R13C1,LVS,2030,0.186
Region1,LNDM2R13C1,WTREVTR13,2014,19.695
Region1,LNDM2R13C1,WTREVTR13,2015,18.7776
Region1,LNDM2R13C1,WTREVTR13,2016,17.0939
Region1,LNDM2R13C1,WTREVTR13,2017,17.0939
Region1,LNDM2R13C1,WTREVTR13,2018,17.0939
Region1,LNDM2R13C1,WTREVTR13,2019,17.0939
Region1,LNDM2R13C1,WTREVTR13,2020,17.0939
Region1,LNDM2R13C1,WTREVTR13,2021,17.0939
Region1,LNDM2R13C1,WTREVTR13,2022,17.0939
Region1,LNDM2R13C1,WTREVTR13,2023,17.0939
Region1,LNDM2R13C1,WTREVTR13,2024,17.0939
Region1,LNDM2R13C1,WTREVTR13,2025,17.0939
Region1,LNDM2R13C1,WTREVTR13,2026,17.0939
Region1,LNDM2R13C1,WTREVTR13,2027,17.0939
Region1,LNDM2R13C1,WTREVTR13,2028,17.0939
Region1,LNDM2R13C1,WTREVTR13,2029,17.0939
Region1,LNDM2R13C1,WTREVTR13,2030,17.0939
Region1,LNDM2R13C1,WTRSURR13,2014,5.5284
Region1,LNDM2R13C1,WTRSURR13,2015,2.9928
Region1,LNDM2R13C1,WTRSURR13,2016,4.1058
Region1,LNDM2R13C1,WTRSURR13,2017,4.1058
Region1,LNDM2R13C1,WTRSURR13,2018,4.1059
Region1,LNDM2R13C1,WTRSURR13,2019,4.1058
Region1,LNDM2R13C1,WTRSURR13,2020,4.1059
Region1,LNDM2R13C1,WTRSURR13,2021,4.1059
Region1,LNDM2R13C1,WTRSURR13,2022,4.1058
Region1,LNDM2R13C1,WTRSURR13,2023,4.1058
Region1,LNDM2R13C1,WTRSURR13,2024,4.1058
Region1,LNDM2R13C1,WTRSURR13,2025,4.1059
Region1,LNDM2R13C1,WTRSURR13,2026,4.1058
Region1,LNDM2R13C1,WTRSURR13,2027,4.1058
Region1,LNDM2R13C1,WTRSURR13,2028,4.1058
Region1,LNDM2R13C1,WTRSURR13,2029,4.1058
Region1,LNDM2R13C1,WTRSURR13,2030,4.1058
Region1,LNDM2R13C2,CRPTLD,2014,0.5703
Region1,LNDM2R13C2,CRPTLD,2017,0.1
Region1,LNDM2R13C2,LVS,2014,0.1161
Region1,LNDM2R13C2,LVS,2015,0.306
Region1,LNDM2R13C2,LVS,2016,0.306
Region1,LNDM2R13C2,LVS,2017,0.3031
Region1,LNDM2R13C2,LVS,2018,0.306
Region1,LNDM2R13C2,LVS,2019,0.306
Region1,LNDM2R13C2,LVS,2020,0.306
Region1,LNDM2R13C2,LVS,2021,0.306
Region1,LNDM2R13C2,LVS,2022,0.306
Region1,LNDM2R13C2,LVS,2023,0.306
Region1,LNDM2R13C2,LVS,2024,0.306
Region1,LNDM2R13C2,LVS,2025,0.306
Region1,LNDM2R13C2,LVS,2026,0.306
Region1,LNDM2R13C2,LVS,2027,0.306
Region1,LNDM2R13C2,LVS,2028,0.306
Region1,LNDM2R13C2,LVS,2029,0.306
Region1,LNDM2R13C2,LVS,2030,0.306
Region1,LNDM2R13C2,WTREVTR13,2014,23.6135
Region1,LNDM2R13C2,WTREVTR13,2015,22.4289
Region1,LNDM2R13C2,WTREVTR13,2016,20.4214
Region1,LNDM2R13C2,WTREVTR13,2017,20.4206
Region1,LNDM2R13C2,WTREVTR13,2018,20.4214
Region1,LNDM2R13C2,WTREVTR13,2019,20.4214
Region1,LNDM2R13C2,WTREVTR13,2020,20.4214
Region1,LNDM2R13C2,WTREVTR13,2021,20.4214
Region1,LNDM2R13C2,WTREVTR13,2022,20.4214
Region1,LNDM2R13C2,WTREVTR13,2023,20.4214
Region1,LNDM2R13C2,WTREVTR13,2024,20.4214
Region1,LNDM2R13C2,WTREVTR13,2025,20.4214
Region1,LNDM2R13C2,WTREVTR13,2026,20.4214
Region1,LNDM2R13C2,WTREVTR13,2027,20.4214
Region1,LNDM2R13C2,WTREVTR13,2028,20.4214
Region1,LNDM2R13C2,WTREVTR13,2029,20.4214
Region1,LNDM2R13C2,WTREVTR13,2030,20.4214
Region1,LNDM2R13C2,WTRSURR13,2014,6.5047
Region1,LNDM2R13C2,WTRSURR13,2015,3.5664
Region1,LNDM2R13C2,WTRSURR13,2016,4.8919
Region1,LNDM2R13C2,WTRSURR13,2017,4.893
Region1,LNDM2R13C2,WTRSURR13,2018,4.8919
Region1,LNDM2R13C2,WTRSURR13,2019,4.8919
Region1,LNDM2R13C2,WTRSURR13,2020,4.8919
Region1,LNDM2R13C2,WTRSURR13,2021,4.8919
Region1,LNDM2R13C2,WTRSURR13,2022,4.8919
Region1,LNDM2R13C2,WTRSURR13,2023,4.8919
Region1,LNDM2R13C2,WTRSURR13,2024,4.8919
Region1,LNDM2R13C2,WTRSURR13,2025,4.8919
Region1,LNDM2R13C2,WTRSURR13,2026,4.8919
Region1,LNDM2R13C2,WTRSURR13,2027,4.8919
Region1,LNDM2R13C2,WTRSURR13,2028,4.8919
Region1,LNDM2R13C2,WTRSURR13,2029,4.8919
Region1,LNDM2R13C2,WTRSURR13,2030,4.8919
Region1,LNDM2R19C1,CRPPAP,2014,0.232
Region1,LNDM2R19C1,CRPTLD,2014,0.0473
Region1,LNDM2R19C1,CRPTLD,2016,0.567
Region1,LNDM2R19C1,CRPTLD,2017,0.2609
Region1,LNDM2R19C1,CRPTLD,2020,0.1754
Region1,LNDM2R19C1,CRPTLD,2021,0.0334
Region1,LNDM2R19C1,CRPTLD,2022,0.4724
Region1,LNDM2R19C1,CRPTLD,2023,0.6985
Region1,LNDM2R19C1,CRPTLD,2024,0.6985
Region1,LNDM2R19C1,CRPTLD,2025,0.1754
Region1,LNDM2R19C1,CRPTLD,2026,0.6985
Region1,LNDM2R19C1,CRPTLD,2027,0.2976
Region1,LNDM2R19C1,CRPTLD,2028,0.3924
Region1,LNDM2R19C1,CRPTLD,2029,0.8375
Region1,LNDM2R19C1,CRPTLD,2030,0.6985
Region1,LNDM2R19C1,LVS,2014,0.0667
Region1,LNDM2R19C1,LVS,2015,0.0744
Region1,LNDM2R19C1,LVS,2016,0.0582
Region1,LNDM2R19C1,LVS,2017,0.0669
Region1,LNDM2R19C1,LVS,2018,0.0744
Region1,LNDM2R19C1,LVS,2019,0.0744
Region1,LNDM2R19C1,LVS,2020,0.0694
Region1,LNDM2R19C1,LVS,2021,0.0734
Region1,LNDM2R19C1,LVS,2022,0.0609
Region1,LNDM2R19C1,LVS,2023,0.0544
Region1,LNDM2R19C1,LVS,2024,0.0544
Region1,LNDM2R19C1,LVS,2025,0.0694
Region1,LNDM2R19C1,LVS,2026,0.0544
Region1,LNDM2R19C1,LVS,2027,0.0659
Region1,LNDM2R19C1,LVS,2028,0.0632
Region1,LNDM2R19C1,LVS,2029,0.0505
Region1,LNDM2R19C1,LVS,2030,0.0544
Region1,LNDM2R19C1,WTREVTR19,2014,1.5726
Region1,LNDM2R19C1,WTREVTR19,2015,1.9061
Region1,LNDM2R19C1,WTREVTR19,2016,1.6509
Region1,LNDM2R19C1,WTREVTR19,2017,1.6508
Region1,LNDM2R19C1,WTREVTR19,2018,1.6509
Region1,LNDM2R19C1,WTREVTR19,2019,1.6509
Region1,LNDM2R19C1,WTREVTR19,2020,1.6509
Region1,LNDM2R19C1,WTREVTR19,2021,1.6509
Region1,LNDM2R19C1,WTREVTR19,2022,1.6509
Region1,LNDM2R19C1,WTREVTR19,2023,1.6509
Region1,LNDM2R19C1,WTREVTR19,2024,1.6509
Region1,LNDM2R19C1,WTREVTR19,2025,1.6509
Region1,LNDM2R19C1,WTREVTR19,2026,1.6509
Region1,LNDM2R19C1,WTREVTR19,2027,1.6509
Region1,LNDM2R19C1,WTREVTR19,2028,1.6509
Region1,LNDM2R19C1,WTREVTR19,2029,1.65
Region1,LNDM2R19C1,WTREVTR19,2030,1.6509
Region1,LNDM2R19C1,WTRSURR19,2014,0.3626
Region1,LNDM2R19C1,WTRSURR19,2015,0.3875
Region1,LNDM2R19C1,WTRSURR19,2016,0.413
Region1,LNDM2R19C1,WTRSURR19,2017,0.4122
Region1,LNDM2R19C1,WTRSURR19,2018,0.4114
Region1,LNDM2R19C1,WTRSURR19,2019,0.4114
Region1,LNDM2R19C1,WTRSURR19,2020,0.4119
Region1,LNDM2R19C1,WTRSURR19,2021,0.4115
Region1,LNDM2R19C1,WTRSURR19,2022,0.4128
Region1,LNDM2R19C1,WTRSURR19,2023,0.4134
Region1,LNDM2R19C1,WTRSURR19,2024,0.4134
Region1,LNDM2R19C1,WTRSURR19,2025,0.4119
Region1,LNDM2R19C1,WTRSURR19,2026,0.4134
Region1,LNDM2R19C1,WTRSURR19,2027,0.4123
Region1,LNDM2R19C1,WTRSURR19,2028,0.4125
Region1,LNDM2R19C1,WTRSURR19,2029,0.4138
Region1,LNDM2R19C1,WTRSURR19,2030,0.4134
Region1,LNDM2R19C2,CRPTLD,2014,0.0558
Region1,LNDM2R19C2,CRPTLD,2016,0.1314
Region1,LNDM2R19C2,CRPTLD,2017,0.4815
Region1,LNDM2R19C2,CRPTLD,2018,0.6985
Region1,LNDM2R19C2,CRPTLD,2019,0.6985
Region1,LNDM2R19C2,CRPTLD,2020,0.5231
Region1,LNDM2R19C2,CRPTLD,2021,0.665
Region1,LNDM2R19C2,CRPTLD,2022,0.226
Region1,LNDM2R19C2,CRPTLD,2025,0.5231
Region1,LNDM2R19C2,CRPTLD,2027,0.4008
Region1,LNDM2R19C2,CRPTLD,2028,0.3061
Region1,LNDM2R19C2,CRPTLD,2029,0.5552
Region1,LNDM2R19C2,CRPTLD,2030,0.6942
Region1,LNDM2R19C2,LVS,2014,0.1218
Region1,LNDM2R19C2,LVS,2015,0.1252
Region1,LNDM2R19C2,LVS,2016,0.1215
Region1,LNDM2R19C2,LVS,2017,0.1115
Region1,LNDM2R19C2,LVS,2018,0.1053
Region1,LNDM2R19C2,LVS,2019,0.1053
Region1,LNDM2R19C2,LVS,2020,0.1103
Region1,LNDM2R19C2,LVS,2021,0.1062
Region1,LNDM2R19C2,LVS,2022,0.1188
Region1,LNDM2R19C2,LVS,2023,0.1252
Region1,LNDM2R19C2,LVS,2024,0.1252
Region1,LNDM2R19C2,LVS,2025,0.1103
Region1,LNDM2R19C2,LVS,2026,0.1252
Region1,LNDM2R19C2,LVS,2027,0.1138
Region1,LNDM2R19C2,LVS,2028,0.1165
Region1,LNDM2R19C2,LVS,2029,0.1094
Region1,LNDM2R19C2,LVS,2030,0.1054
Region1,LNDM2R19C2,WTREVTR19,2014,3.0137
Region1,LNDM2R19C2,WTREVTR19,2015,3.618
Region1,LNDM2R19C2,WTREVTR19,2016,3.1755
