r,t,m,y,TotalAnnualTechnologyActivityByMode
Region1,LNDAGROTHM1,1,2015,1.3697
Region1,LNDAGROTHM1,1,2016,1.3697
Region1,LNDAGROTHM1,1,2017,1.3697
Region1,LNDAGROTHM1,1,2018,1.3697
Region1,LNDAGROTHM1,1,2019,1.4007
Region1,LNDAGROTHM1,1,2020,1.4312
Region1,LNDAGROTHM1,1,2021,1.4321
Region1,LNDAGROTHM1,1,2022,1.4321
Region1,LNDAGROTHM1,1,2023,1.4321
Region1,LNDAGROTHM1,1,2024,1.6002
Region1,LNDAGROTHM1,1,2025,1.7747
Region1,LNDAGROTHM1,1,2026,1.9492
Region1,LNDAGROTHM1,1,2027,2.1237
Region1,LNDAGROTHM1,1,2028,2.349
Region1,LNDAGROTHM1,1,2029,1.3714
Region1,LNDAGROTHM1,1,2030,1.3714
Region1,LNDAGROTHM2,1,2014,5.4627
Region1,LNDAGROTHM2,1,2015,5.6912
Region1,LNDAGROTHM2,1,2016,5.9198
Region1,LNDAGROTHM2,1,2017,6.1484
Region1,LNDAGROTHM2,1,2018,6.377
Region1,LNDAGROTHM2,1,2019,6.6031
Region1,LNDAGROTHM2,1,2020,6.8297
Region1,LNDAGROTHM2,1,2021,7.0574
Region1,LNDAGROTHM2,1,2022,7.3145
Region1,LNDAGROTHM2,1,2023,7.6003
Region1,LNDAGROTHM2,1,2024,7.6892
Region1,LNDAGROTHM2,1,2025,7.8005
Region1,LNDAGROTHM2,1,2026,7.9117
Region1,LNDAGROTHM2,1,2027,8.023
Region1,LNDAGROTHM2,1,2028,8.112
Region1,LNDAGROTHM2,1,2029,9.9589
Region1,LNDAGROTHM2,1,2030,10.2732
Region1,LNDAGROTHM3,1,2014,0.5962
Region1,LNDAGROTHM3,1,2015,0.5962
Region1,LNDAGROTHM3,1,2016,0.5962
Region1,LNDAGROTHM3,1,2017,0.5962
Region1,LNDAGROTHM3,1,2018,0.5962
Region1,LNDAGROTHM3,1,2019,0.5962
Region1,LNDAGROTHM3,1,2020,0.5962
Region1,LNDAGROTHM3,1,2021,0.5962
Region1,LNDAGROTHM3,1,2022,0.5962
Region1,LNDAGROTHM3,1,2023,0.5962
Region1,LNDAGROTHM3,1,2024,0.5962
Region1,LNDAGROTHM3,1,2025,0.5962
Region1,LNDAGROTHM3,1,2026,0.5962
Region1,LNDAGROTHM3,1,2027,0.5962
Region1,LNDAGROTHM3,1,2028,0.5962
Region1,LNDAGROTHM3,1,2029,0.0412
Region1,LNDAGROTHM3,1,2030,0.0412
Region1,LNDBARM1,1,2014,104.5529
Region1,LNDBARM1,1,2015,104.5529
Region1,LNDBARM1,1,2016,104.5529
Region1,LNDBARM1,1,2017,104.5529
Region1,LNDBARM1,1,2018,104.5529
Region1,LNDBARM1,1,2019,104.5529
Region1,LNDBARM1,1,2020,104.5529
Region1,LNDBARM1,1,2021,104.5529
Region1,LNDBARM1,1,2022,104.5529
Region1,LNDBARM1,1,2023,104.5529
Region1,LNDBARM1,1,2024,104.5529
Region1,LNDBARM1,1,2025,104.5529
Region1,LNDBARM1,1,2026,104.5529
Region1,LNDBARM1,1,2027,104.5529
Region1,LNDBARM1,1,2028,104.5529
Region1,LNDBARM1,1,2029,104.5529
Region1,LNDBARM1,1,2030,104.5529
Region1,LNDBARM2,1,2014,9.2839
Region1,LNDBARM2,1,2015,9.2839
Region1,LNDBARM2,1,2016,9.2839
Region1,LNDBARM2,1,2017,9.2839
Region1,LNDBARM2,1,2018,9.2839
Region1,LNDBARM2,1,2019,9.2839
Region1,LNDBARM2,1,2020,9.2839
Region1,LNDBARM2,1,2021,9.2839
Region1,LNDBARM2,1,2022,9.2839
Region1,LNDBARM2,1,2023,9.2839
Region1,LNDBARM2,1,2024,9.2839
Region1,LNDBARM2,1,2025,9.2839
Region1,LNDBARM2,1,2026,9.2839
Region1,LNDBARM2,1,2027,9.2839
Region1,LNDBARM2,1,2028,9.2839
Region1,LNDBARM2,1,2029,9.2839
Region1,LNDBARM2,1,2030,9.2839
Region1,LNDBARM3,1,2014,2.6092
Region1,LNDBARM3,1,2015,2.6092
Region1,LNDBARM3,1,2016,2.6092
Region1,LNDBARM3,1,2017,2.6092
Region1,LNDBARM3,1,2018,2.6092
Region1,LNDBARM3,1,2019,2.6092
Region1,LNDBARM3,1,2020,2.6092
Region1,LNDBARM3,1,2021,2.6092
Region1,LNDBARM3,1,2022,2.6092
Region1,LNDBARM3,1,2023,2.6092
Region1,LNDBARM3,1,2024,2.6092
Region1,LNDBARM3,1,2025,2.6092
Region1,LNDBARM3,1,2026,2.6092
Region1,LNDBARM3,1,2027,2.6092
Region1,LNDBARM3,1,2028,2.6092
Region1,LNDBARM3,1,2029,2.6092
Region1,LNDBARM3,1,2030,2.6092
Region1,LNDCDAM3HI,1,2014,0.5913
Region1,LNDCDAM3HI,1,2015,0.5837
Region1,LNDCDAM3HI,1,2016,0.5962
Region1,LNDCDAM3HI,1,2017,0.6093
Region1,LNDCDAM3HI,1,2018,0.6224
Region1,LNDCDAM3HI,1,2019,0.6518
Region1,LNDCDAM3HI,1,2020,0.6984
Region1,LNDCDAM3HI,1,2021,0.7463
Region1,LNDCDAM3HI,1,2022,0.7616
Region1,LNDCDAM3HI,1,2023,0.7768
Region1,LNDCDAM3HI,1,2024,0.7922
Region1,LNDCDAM3HI,1,2025,0.8077
Region1,LNDCDAM3HI,1,2026,0.8237
Region1,LNDCDAM3HI,1,2027,0.8399
Region1,LNDCDAM3HI,1,2028,0.8563
Region1,LNDCDAM3HI,1,2029,0.8729
Region1,LNDCDAM3HI,1,2030,0.8897
Region1,LNDFORM1,1,2014,0.1027
Region1,LNDFORM1,1,2015,0.0103
Region1,LNDFORM1,1,2016,0.0103
Region1,LNDFORM1,1,2017,0.0103
Region1,LNDFORM1,1,2018,0.0103
Region1,LNDFORM1,1,2019,0.0103
Region1,LNDFORM1,1,2020,0.0103
Region1,LNDFORM1,1,2021,0.0103
Region1,LNDFORM1,1,2022,0.0103
Region1,LNDFORM1,1,2023,0.0103
Region1,LNDFORM1,1,2024,0.0103
Region1,LNDFORM1,1,2025,0.0103
Region1,LNDFORM1,1,2026,0.0103
Region1,LNDFORM1,1,2027,0.0103
Region1,LNDFORM1,1,2028,0.0103
Region1,LNDFORM1,1,2029,0.0103
Region1,LNDFORM1,1,2030,0.0103
Region1,LNDFORM2,1,2014,101.6067
Region1,LNDFORM2,1,2015,41.2594
Region1,LNDFORM2,1,2016,41.2594
Region1,LNDFORM2,1,2017,41.2594
Region1,LNDFORM2,1,2018,41.2594
Region1,LNDFORM2,1,2019,41.2594
Region1,LNDFORM2,1,2020,41.2594
Region1,LNDFORM2,1,2021,41.2594
Region1,LNDFORM2,1,2022,41.2594
Region1,LNDFORM2,1,2023,41.2594
Region1,LNDFORM2,1,2024,41.2594
Region1,LNDFORM2,1,2025,41.2594
Region1,LNDFORM2,1,2026,41.2594
Region1,LNDFORM2,1,2027,41.2594
Region1,LNDFORM2,1,2028,41.2594
Region1,LNDFORM2,1,2029,41.2594
Region1,LNDFORM2,1,2030,41.2594
Region1,LNDFORM3,1,2014,445.6304
Region1,LNDFORM3,1,2015,125.1993
Region1,LNDFORM3,1,2016,125.1993
Region1,LNDFORM3,1,2017,125.1993
Region1,LNDFORM3,1,2018,125.1993
Region1,LNDFORM3,1,2019,125.1993
Region1,LNDFORM3,1,2020,125.1993
Region1,LNDFORM3,1,2021,125.1993
Region1,LNDFORM3,1,2022,125.1993
Region1,LNDFORM3,1,2023,125.1993
Region1,LNDFORM3,1,2024,125.1993
Region1,LNDFORM3,1,2025,125.1993
Region1,LNDFORM3,1,2026,125.1993
Region1,LNDFORM3,1,2027,125.1993
Region1,LNDFORM3,1,2028,125.1993
Region1,LNDFORM3,1,2029,125.1993
Region1,LNDFORM3,1,2030,125.1993
Region1,LNDGRSM1,1,2014,40.8189
Region1,LNDGRSM1,1,2015,41.5208
Region1,LNDGRSM1,1,2016,41.5208
Region1,LNDGRSM1,1,2017,41.5208
Region1,LNDGRSM1,1,2018,41.5208
Region1,LNDGRSM1,1,2019,41.4897
Region1,LNDGRSM1,1,2020,41.4592
Region1,LNDGRSM1,1,2021,41.4583
Region1,LNDGRSM1,1,2022,41.4583
Region1,LNDGRSM1,1,2023,41.4583
Region1,LNDGRSM1,1,2024,41.2902
Region1,LNDGRSM1,1,2025,41.1157
Region1,LNDGRSM1,1,2026,40.9412
Region1,LNDGRSM1,1,2027,40.7668
Region1,LNDGRSM1,1,2028,40.5415
Region1,LNDGRSM1,1,2029,41.519
Region1,LNDGRSM1,1,2030,41.519
Region1,LNDGRSM2,1,2014,107.4269
Region1,LNDGRSM2,1,2015,168.3241
Region1,LNDGRSM2,1,2016,167.8582
Region1,LNDGRSM2,1,2017,168.897
Region1,LNDGRSM2,1,2018,167.5717
Region1,LNDGRSM2,1,2019,167.3231
Region1,LNDGRSM2,1,2020,167.0737
Region1,LNDGRSM2,1,2021,166.8229
Region1,LNDGRSM2,1,2022,166.5425
Region1,LNDGRSM2,1,2023,166.2351
Region1,LNDGRSM2,1,2024,166.1231
Region1,LNDGRSM2,1,2025,165.9878
Region1,LNDGRSM2,1,2026,165.8519
Region1,LNDGRSM2,1,2027,165.7155
Region1,LNDGRSM2,1,2028,165.6016
Region1,LNDGRSM2,1,2029,164.8014
Region1,LNDGRSM2,1,2030,164.395
Region1,LNDGRSM3,1,2014,244.3994
Region1,LNDGRSM3,1,2015,566.7961
Region1,LNDGRSM3,1,2016,566.385
Region1,LNDGRSM3,1,2017,567.7788
Region1,LNDGRSM3,1,2018,567.249
Region1,LNDGRSM3,1,2019,566.9807
Region1,LNDGRSM3,1,2020,566.6912
Region1,LNDGRSM3,1,2021,566.7982
Region1,LNDGRSM3,1,2022,566.9341
Region1,LNDGRSM3,1,2023,566.6709
Region1,LNDGRSM3,1,2024,566.4075
Region1,LNDGRSM3,1,2025,566.3395
Region1,LNDGRSM3,1,2026,566.0708
Region1,LNDGRSM3,1,2027,565.997
Region1,LNDGRSM3,1,2028,565.9204
Region1,LNDGRSM3,1,2029,565.0897
Region1,LNDGRSM3,1,2030,565.0729
Region1,LNDM1R01C1,60,2014,12.2685
Region1,LNDM1R01C1,60,2015,12.267
Region1,LNDM1R01C1,60,2016,12.267
Region1,LNDM1R01C1,60,2017,12.2432
Region1,LNDM1R01C1,60,2018,12.267
Region1,LNDM1R01C1,60,2019,12.267
Region1,LNDM1R01C1,60,2020,12.267
Region1,LNDM1R01C1,60,2021,12.267
Region1,LNDM1R01C1,60,2022,12.267
Region1,LNDM1R01C1,60,2023,12.267
Region1,LNDM1R01C1,60,2024,12.2477
Region1,LNDM1R01C1,60,2025,12.267
Region1,LNDM1R01C1,60,2026,12.164
Region1,LNDM1R01C1,60,2027,12.267
Region1,LNDM1R01C1,60,2028,12.267
Region1,LNDM1R01C1,60,2029,12.2441
Region1,LNDM1R01C1,60,2030,12.2441
Region1,LNDM1R01C1,61,2014,12.3359
Region1,LNDM1R01C1,61,2015,12.3359
Region1,LNDM1R01C1,61,2016,11.5895
Region1,LNDM1R01C1,61,2017,11.948
Region1,LNDM1R01C1,61,2018,11.5895
Region1,LNDM1R01C1,61,2019,11.576
Region1,LNDM1R01C1,61,2020,11.5627
Region1,LNDM1R01C1,61,2021,11.5621
Region1,LNDM1R01C1,61,2022,11.562
Region1,LNDM1R01C1,61,2023,11.5619
Region1,LNDM1R01C1,61,2024,11.4883
Region1,LNDM1R01C1,61,2025,11.4121
Region1,LNDM1R01C1,61,2026,11.3358
Region1,LNDM1R01C1,61,2027,11.2595
Region1,LNDM1R01C1,61,2028,11.1611
Region1,LNDM1R01C1,61,2029,11.5878
Region1,LNDM1R01C1,61,2030,11.5878
Region1,LNDM1R01C1,57,2014,17.172
Region1,LNDM1R01C1,57,2015,17.172
Region1,LNDM1R01C1,57,2016,17.172
Region1,LNDM1R01C1,57,2017,17.172
Region1,LNDM1R01C1,57,2018,17.172
Region1,LNDM1R01C1,57,2019,17.172
Region1,LNDM1R01C1,57,2020,17.172
Region1,LNDM1R01C1,57,2021,17.172
Region1,LNDM1R01C1,57,2022,17.172
Region1,LNDM1R01C1,57,2023,17.172
Region1,LNDM1R01C1,57,2024,17.172
Region1,LNDM1R01C1,57,2025,17.172
Region1,LNDM1R01C1,57,2026,17.172
Region1,LNDM1R01C1,57,2027,17.172
Region1,LNDM1R01C1,57,2028,17.172
Region1,LNDM1R01C1,57,2029,17.172
Region1,LNDM1R01C1,57,2030,17.172
Region1,LNDM1R01C1,58,2014,17.2663
Region1,LNDM1R01C1,58,2015,17.2663
Region1,LNDM1R01C1,58,2016,17.2663
Region1,LNDM1R01C1,58,2017,17.2663
Region1,LNDM1R01C1,58,2018,17.2663
Region1,LNDM1R01C1,58,2019,17.2663
Region1,LNDM1R01C1,58,2020,17.2663
Region1,LNDM1R01C1,58,2021,17.2663
Region1,LNDM1R01C1,58,2022,17.2663
Region1,LNDM1R01C1,58,2023,17.2663
Region1,LNDM1R01C1,58,2024,17.2663
Region1,LNDM1R01C1,58,2025,17.2663
Region1,LNDM1R01C1,58,2026,17.2663
Region1,LNDM1R01C1,58,2027,17.2663
Region1,LNDM1R01C1,58,2028,17.2663
Region1,LNDM1R01C1,58,2029,17.2663
Region1,LNDM1R01C1,58,2030,17.2663
Region1,LNDM1R01C1,59,2014,0.0224
Region1,LNDM1R01C1,59,2015,0.0003
Region1,LNDM1R01C1,59,2016,0.0003
Region1,LNDM1R01C1,59,2017,0.0003
Region1,LNDM1R01C1,59,2018,0.0003
Region1,LNDM1R01C1,59,2019,0.0003
Region1,LNDM1R01C1,59,2020,0.0003
Region1,LNDM1R01C1,59,2021,0.0003
Region1,LNDM1R01C1,59,2022,0.0003
Region1,LNDM1R01C1,59,2023,0.0003
Region1,LNDM1R01C1,59,2024,0.0003
Region1,LNDM1R01C1,59,2025,0.0003
Region1,LNDM1R01C1,59,2026,0.0003
Region1,LNDM1R01C1,59,2027,0.0003
Region1,LNDM1R01C1,59,2028,0.0003
Region1,LNDM1R01C1,59,2029,0.0003
Region1,LNDM1R01C1,59,2030,0.0003
Region1,LNDM1R01C1,6,2014,0.0225
Region1,LNDM1R01C1,6,2015,0.0003
Region1,LNDM1R01C1,6,2016,0.0003
Region1,LNDM1R01C1,6,2017,0.0003
Region1,LNDM1R01C1,6,2018,0.0003
Region1,LNDM1R01C1,6,2019,0.0003
Region1,LNDM1R01C1,6,2020,0.0003
Region1,LNDM1R01C1,6,2021,0.0003
Region1,LNDM1R01C1,6,2022,0.0003
Region1,LNDM1R01C1,6,2023,0.0003
Region1,LNDM1R01C1,6,2024,0.0003
Region1,LNDM1R01C1,6,2025,0.0003
Region1,LNDM1R01C1,6,2026,0.0003
Region1,LNDM1R01C1,6,2027,0.0003
Region1,LNDM1R01C1,6,2028,0.0003
Region1,LNDM1R01C1,6,2029,0.0003
Region1,LNDM1R01C1,6,2030,0.0003
Region1,LNDM1R01C1,55,2014,0.1436
Region1,LNDM1R01C1,55,2015,0.2983
Region1,LNDM1R01C1,55,2016,0.66
Region1,LNDM1R01C1,55,2017,0.3254
Region1,LNDM1R01C1,55,2018,0.66
Region1,LNDM1R01C1,55,2019,0.658
Region1,LNDM1R01C1,55,2020,0.656
Region1,LNDM1R01C1,55,2021,0.6561
Region1,LNDM1R01C1,55,2022,0.6562
Region1,LNDM1R01C1,55,2023,0.6564
Region1,LNDM1R01C1,55,2024,0.6649
Region1,LNDM1R01C1,55,2025,0.6344
Region1,LNDM1R01C1,55,2026,0.7261
Region1,LNDM1R01C1,55,2027,0.6119
Region1,LNDM1R01C1,55,2028,0.5974
Region1,LNDM1R01C1,55,2029,0.6838
Region1,LNDM1R01C1,55,2030,0.6838
Region1,LNDM1R01C1,56,2014,0.1481
Region1,LNDM1R01C1,56,2015,0.3021
Region1,LNDM1R01C1,56,2016,0.6868
Region1,LNDM1R01C1,56,2017,0.6868
Region1,LNDM1R01C1,56,2018,0.6868
Region1,LNDM1R01C1,56,2019,0.7023
Region1,LNDM1R01C1,56,2020,0.7176
Region1,LNDM1R01C1,56,2021,0.7181
Region1,LNDM1R01C1,56,2022,0.7181
Region1,LNDM1R01C1,56,2023,0.7181
Region1,LNDM1R01C1,56,2024,0.8024
Region1,LNDM1R01C1,56,2025,0.8898
Region1,LNDM1R01C1,56,2026,0.9773
Region1,LNDM1R01C1,56,2027,1.0648
Region1,LNDM1R01C1,56,2028,1.1778
Region1,LNDM1R01C1,56,2029,0.6876
Region1,LNDM1R01C1,56,2030,0.6876
Region1,LNDM1R01C1,62,2014,0.1311
Region1,LNDM1R01C1,63,2014,0.1318
Region1,LNDM1R01C1,64,2014,0.6693
Region1,LNDM1R01C1,64,2015,0.6693
Region1,LNDM1R01C1,64,2016,0.6693
Region1,LNDM1R01C1,64,2017,0.6693
Region1,LNDM1R01C1,64,2018,0.6693
Region1,LNDM1R01C1,64,2019,0.6693
Region1,LNDM1R01C1,64,2020,0.6693
Region1,LNDM1R01C1,64,2021,0.6693
Region1,LNDM1R01C1,64,2022,0.6693
Region1,LNDM1R01C1,64,2023,0.6693
Region1,LNDM1R01C1,64,2024,0.6693
Region1,LNDM1R01C1,64,2025,0.6693
Region1,LNDM1R01C1,64,2026,0.6693
Region1,LNDM1R01C1,64,2027,0.6693
Region1,LNDM1R01C1,64,2028,0.6693
Region1,LNDM1R01C1,64,2029,0.6693
Region1,LNDM1R01C1,64,2030,0.6693
Region1,LNDM1R01C1,7,2014,0.6729
Region1,LNDM1R01C1,7,2015,0.6729
Region1,LNDM1R01C1,7,2016,0.6729
Region1,LNDM1R01C1,7,2017,0.6729
Region1,LNDM1R01C1,7,2018,0.6729
Region1,LNDM1R01C1,7,2019,0.6729
Region1,LNDM1R01C1,7,2020,0.6729
Region1,LNDM1R01C1,7,2021,0.6729
Region1,LNDM1R01C1,7,2022,0.6729
Region1,LNDM1R01C1,7,2023,0.6729
Region1,LNDM1R01C1,7,2024,0.6729
Region1,LNDM1R01C1,7,2025,0.6729
Region1,LNDM1R01C1,7,2026,0.6729
Region1,LNDM1R01C1,7,2027,0.6729
Region1,LNDM1R01C1,7,2028,0.6729
Region1,LNDM1R01C1,7,2029,0.6729
Region1,LNDM1R01C1,7,2030,0.6729
Region1,LNDM1R02C1,60,2014,4.3035
Region1,LNDM1R02C1,60,2015,4.6538
Region1,LNDM1R02C1,60,2016,4.9885
Region1,LNDM1R02C1,60,2017,4.9115
Region1,LNDM1R02C1,60,2018,4.9656
Region1,LNDM1R02C1,60,2019,4.9812
Region1,LNDM1R02C1,60,2020,4.9603
Region1,LNDM1R02C1,60,2021,4.9885
Region1,LNDM1R02C1,60,2022,4.9306
Region1,LNDM1R02C1,60,2023,4.9885
Region1,LNDM1R02C1,60,2024,4.8555
Region1,LNDM1R02C1,60,2025,4.9462
Region1,LNDM1R02C1,60,2026,4.9477
Region1,LNDM1R02C1,60,2027,4.7819
Region1,LNDM1R02C1,60,2028,4.6345
Region1,LNDM1R02C1,60,2029,4.9885
Region1,LNDM1R02C1,60,2030,4.9885
Region1,LNDM1R02C1,61,2014,4.3272
Region1,LNDM1R02C1,61,2015,4.6799
Region1,LNDM1R02C1,61,2016,5.0167
Region1,LNDM1R02C1,61,2017,5.0167
Region1,LNDM1R02C1,61,2018,5.0167
Region1,LNDM1R02C1,61,2019,5.0167
Region1,LNDM1R02C1,61,2020,5.0167
Region1,LNDM1R02C1,61,2021,5.0167
Region1,LNDM1R02C1,61,2022,5.0167
Region1,LNDM1R02C1,61,2023,5.0167
Region1,LNDM1R02C1,61,2024,5.0167
Region1,LNDM1R02C1,61,2025,5.0167
Region1,LNDM1R02C1,61,2026,5.0167
Region1,LNDM1R02C1,61,2027,5.0167
Region1,LNDM1R02C1,61,2028,5.0167
Region1,LNDM1R02C1,61,2029,5.0167
Region1,LNDM1R02C1,61,2030,5.0167
Region1,LNDM1R02C1,57,2014,0.4894
Region1,LNDM1R02C1,57,2015,0.4894
Region1,LNDM1R02C1,57,2016,0.4894
Region1,LNDM1R02C1,57,2017,0.4894
Region1,LNDM1R02C1,57,2018,0.4894
Region1,LNDM1R02C1,57,2019,0.4894
Region1,LNDM1R02C1,57,2020,0.4894
Region1,LNDM1R02C1,57,2021,0.4894
Region1,LNDM1R02C1,57,2022,0.4894
Region1,LNDM1R02C1,57,2023,0.4894
Region1,LNDM1R02C1,57,2024,0.4894
Region1,LNDM1R02C1,57,2025,0.4894
Region1,LNDM1R02C1,57,2026,0.4894
Region1,LNDM1R02C1,57,2027,0.4894
Region1,LNDM1R02C1,57,2028,0.4894
Region1,LNDM1R02C1,57,2029,0.4894
Region1,LNDM1R02C1,57,2030,0.4894
Region1,LNDM1R02C1,58,2014,0.4921
Region1,LNDM1R02C1,58,2015,0.4921
Region1,LNDM1R02C1,58,2016,0.4921
Region1,LNDM1R02C1,58,2017,0.4921
Region1,LNDM1R02C1,58,2018,0.4921
Region1,LNDM1R02C1,58,2019,0.4921
Region1,LNDM1R02C1,58,2020,0.4921
Region1,LNDM1R02C1,58,2021,0.4921
Region1,LNDM1R02C1,58,2022,0.4921
Region1,LNDM1R02C1,58,2023,0.4921
Region1,LNDM1R02C1,58,2024,0.4921
Region1,LNDM1R02C1,58,2025,0.4921
Region1,LNDM1R02C1,58,2026,0.4921
Region1,LNDM1R02C1,58,2027,0.4921
Region1,LNDM1R02C1,58,2028,0.4921
Region1,LNDM1R02C1,58,2029,0.4921
Region1,LNDM1R02C1,58,2030,0.4921
Region1,LNDM1R02C1,59,2014,0.0205
Region1,LNDM1R02C1,59,2015,0.0028
Region1,LNDM1R02C1,59,2016,0.0028
Region1,LNDM1R02C1,59,2017,0.0028
Region1,LNDM1R02C1,59,2018,0.0028
Region1,LNDM1R02C1,59,2019,0.0028
Region1,LNDM1R02C1,59,2020,0.0028
Region1,LNDM1R02C1,59,2021,0.0028
Region1,LNDM1R02C1,59,2022,0.0028
Region1,LNDM1R02C1,59,2023,0.0028
Region1,LNDM1R02C1,59,2024,0.0028
Region1,LNDM1R02C1,59,2025,0.0028
Region1,LNDM1R02C1,59,2026,0.0028
Region1,LNDM1R02C1,59,2027,0.0028
Region1,LNDM1R02C1,59,2028,0.0028
Region1,LNDM1R02C1,59,2029,0.0028
Region1,LNDM1R02C1,59,2030,0.0028
Region1,LNDM1R02C1,6,2014,0.0206
Region1,LNDM1R02C1,6,2015,0.0029
Region1,LNDM1R02C1,6,2016,0.0029
Region1,LNDM1R02C1,6,2017,0.0029
Region1,LNDM1R02C1,6,2018,0.0029
Region1,LNDM1R02C1,6,2019,0.0029
Region1,LNDM1R02C1,6,2020,0.0029
Region1,LNDM1R02C1,6,2021,0.0029
Region1,LNDM1R02C1,6,2022,0.0029
Region1,LNDM1R02C1,6,2023,0.0029
Region1,LNDM1R02C1,6,2024,0.0029
Region1,LNDM1R02C1,6,2025,0.0029
Region1,LNDM1R02C1,6,2026,0.0029
Region1,LNDM1R02C1,6,2027,0.0029
Region1,LNDM1R02C1,6,2028,0.0029
Region1,LNDM1R02C1,6,2029,0.0029
Region1,LNDM1R02C1,6,2030,0.0029
Region1,LNDM1R02C1,55,2014,0.5316
Region1,LNDM1R02C1,55,2015,0.3347
Region1,LNDM1R02C1,55,2017,0.0769
Region1,LNDM1R02C1,55,2018,0.0229
Region1,LNDM1R02C1,55,2019,0.0072
Region1,LNDM1R02C1,55,2020,0.0282
Region1,LNDM1R02C1,55,2022,0.0578
Region1,LNDM1R02C1,55,2024,0.133
Region1,LNDM1R02C1,55,2025,0.0423
Region1,LNDM1R02C1,55,2026,0.0408
Region1,LNDM1R02C1,55,2027,0.2066
Region1,LNDM1R02C1,55,2028,0.354
Region1,LNDM1R02C1,56,2014,0.5353
Region1,LNDM1R02C1,56,2015,0.3368
Region1,LNDM1R02C1,62,2014,0.1357
Region1,LNDM1R02C1,63,2014,0.1364
Region1,LNDM1R02C1,64,2014,1.4542
Region1,LNDM1R02C1,64,2015,1.4542
Region1,LNDM1R02C1,64,2016,1.4542
Region1,LNDM1R02C1,64,2017,1.4542
Region1,LNDM1R02C1,64,2018,1.4542
Region1,LNDM1R02C1,64,2019,1.4542
Region1,LNDM1R02C1,64,2020,1.4542
Region1,LNDM1R02C1,64,2021,1.4542
Region1,LNDM1R02C1,64,2022,1.4542
Region1,LNDM1R02C1,64,2023,1.4542
Region1,LNDM1R02C1,64,2024,1.4542
Region1,LNDM1R02C1,64,2025,1.4542
Region1,LNDM1R02C1,64,2026,1.4542
Region1,LNDM1R02C1,64,2027,1.4542
Region1,LNDM1R02C1,64,2028,1.4542
Region1,LNDM1R02C1,64,2029,1.4542
Region1,LNDM1R02C1,64,2030,1.4542
Region1,LNDM1R02C1,7,2014,1.4621
Region1,LNDM1R02C1,7,2015,1.4621
Region1,LNDM1R02C1,7,2016,1.4621
Region1,LNDM1R02C1,7,2017,1.4621
Region1,LNDM1R02C1,7,2018,1.4621
Region1,LNDM1R02C1,7,2019,1.4621
Region1,LNDM1R02C1,7,2020,1.4621
Region1,LNDM1R02C1,7,2021,1.4621
Region1,LNDM1R02C1,7,2022,1.4621
Region1,LNDM1R02C1,7,2023,1.4621
Region1,LNDM1R02C1,7,2024,1.4621
Region1,LNDM1R02C1,7,2025,1.4621
Region1,LNDM1R02C1,7,2026,1.4621
Region1,LNDM1R02C1,7,2027,1.4621
Region1,LNDM1R02C1,7,2028,1.4621
Region1,LNDM1R02C1,7,2029,1.4621
Region1,LNDM1R02C1,7,2030,1.4621
Region1,LNDM1R03C1,60,2014,3.7815
Region1,LNDM1R03C1,60,2015,3.7815
Region1,LNDM1R03C1,60,2016,3.8052
Region1,LNDM1R03C1,60,2017,3.5475
Region1,LNDM1R03C1,60,2018,3.8281
Region1,LNDM1R03C1,60,2019,3.795
Region1,LNDM1R03C1,60,2020,3.7987
Region1,LNDM1R03C1,60,2021,3.7702
Region1,LNDM1R03C1,60,2022,3.8281
Region1,LNDM1R03C1,60,2023,3.7704
Region1,LNDM1R03C1,60,2024,3.8281
Region1,LNDM1R03C1,60,2025,3.6199
Region1,LNDM1R03C1,60,2026,3.6232
Region1,LNDM1R03C1,60,2027,3.5878
Region1,LNDM1R03C1,60,2028,3.6083
Region1,LNDM1R03C1,60,2029,3.8281
Region1,LNDM1R03C1,60,2030,3.8281
Region1,LNDM1R03C1,61,2014,3.8023
Region1,LNDM1R03C1,61,2015,3.8027
Region1,LNDM1R03C1,61,2016,3.8538
Region1,LNDM1R03C1,61,2017,3.8538
Region1,LNDM1R03C1,61,2018,3.8538
Region1,LNDM1R03C1,61,2019,3.8538
Region1,LNDM1R03C1,61,2020,3.8538
Region1,LNDM1R03C1,61,2021,3.8538
Region1,LNDM1R03C1,61,2022,3.8538
Region1,LNDM1R03C1,61,2023,3.8538
Region1,LNDM1R03C1,61,2024,3.8538
Region1,LNDM1R03C1,61,2025,3.8538
Region1,LNDM1R03C1,61,2026,3.8538
Region1,LNDM1R03C1,61,2027,3.8538
Region1,LNDM1R03C1,61,2028,3.8538
Region1,LNDM1R03C1,61,2029,3.8538
Region1,LNDM1R03C1,61,2030,3.8538
Region1,LNDM1R03C1,57,2014,34.4718
Region1,LNDM1R03C1,57,2015,34.4718
Region1,LNDM1R03C1,57,2016,34.4718
Region1,LNDM1R03C1,57,2017,34.4718
Region1,LNDM1R03C1,57,2018,34.4718
Region1,LNDM1R03C1,57,2019,34.4718
Region1,LNDM1R03C1,57,2020,34.4718
Region1,LNDM1R03C1,57,2021,34.4718
Region1,LNDM1R03C1,57,2022,34.4718
Region1,LNDM1R03C1,57,2023,34.4718
Region1,LNDM1R03C1,57,2024,34.4718
Region1,LNDM1R03C1,57,2025,34.4718
Region1,LNDM1R03C1,57,2026,34.4718
Region1,LNDM1R03C1,57,2027,34.4718
