r,t,f,y,ProductionByTechnologyAnnual
REGION1,LNDAGRRRDC02,CRPCP03,2025,4.4119
REGION1,LNDAGRRRDC02,CRPCP03,2026,4.7424
REGION1,LNDAGRRRDC02,CRPCP03,2027,5.0533
REGION1,LNDAGRRRDC02,CRPCP03,2028,5.3204
REGION1,LNDAGRRRDC02,CRPCP03,2029,5.5871
REGION1,LNDAGRRRDC02,CRPCP03,2030,5.8121
REGION1,LNDAGRRRDC02,CRPCP04,2016,2.9645
REGION1,LNDAGRRRDC02,CRPCP04,2017,3.1519
REGION1,LNDAGRRRDC02,CRPCP04,2018,3.3197
REGION1,LNDAGRRRDC02,CRPCP04,2019,3.3046
REGION1,LNDAGRRRDC02,CRPCP04,2020,3.2577
REGION1,LNDAGRRRDC02,CRPCP04,2021,3.1739
REGION1,LNDAGRRRDC02,CRPCP04,2022,3.0739
REGION1,LNDAGRRRDC02,CRPCP04,2023,2.9867
REGION1,LNDAGRRRDC02,CRPCP04,2024,2.9053
REGION1,LNDAGRRRDC02,CRPCP04,2025,2.8238
REGION1,LNDAGRRRDC02,CRPCP04,2026,2.7501
REGION1,LNDAGRRRDC02,CRPCP04,2027,2.6867
REGION1,LNDAGRRRDC02,CRPCP04,2028,2.6322
REGION1,LNDAGRRRDC02,CRPCP04,2029,2.5851
REGION1,LNDAGRRRDC02,CRPCP04,2030,2.4624
REGION1,LNDAGRRRDC02,CRPCP05,2016,2.7888
REGION1,LNDAGRRRDC02,CRPCP05,2017,2.5786
REGION1,LNDAGRRRDC02,CRPCP05,2018,2.3505
REGION1,LNDAGRRRDC02,CRPCP05,2019,2.1228
REGION1,LNDAGRRRDC02,CRPCP05,2020,1.8913
REGION1,LNDAGRRRDC02,CRPCP05,2021,1.6556
REGION1,LNDAGRRRDC02,CRPCP05,2022,1.407
REGION1,LNDAGRRRDC02,CRPCP05,2023,1.18
REGION1,LNDAGRRRDC02,CRPCP05,2024,0.9576
REGION1,LNDAGRRRDC02,CRPCP05,2025,0.7915
REGION1,LNDAGRRRDC02,CRPCP05,2026,0.6335
REGION1,LNDAGRRRDC02,CRPCP05,2027,0.3957
REGION1,LNDAGRRRDC02,CRPCP05,2028,0.2111
REGION1,LNDAGRRRDC02,CRPCP05,2029,0.0224
REGION1,LNDAGRRRDC02,CRPCP06,2016,1.5024
REGION1,LNDAGRRRDC02,CRPCP06,2017,1.5562
REGION1,LNDAGRRRDC02,CRPCP06,2018,1.4565
REGION1,LNDAGRRRDC02,CRPCP06,2019,1.3563
REGION1,LNDAGRRRDC02,CRPCP06,2020,1.2552
REGION1,LNDAGRRRDC02,CRPCP06,2021,1.1556
REGION1,LNDAGRRRDC02,CRPCP06,2022,1.0344
REGION1,LNDAGRRRDC02,CRPCP06,2023,0.9373
REGION1,LNDAGRRRDC02,CRPCP06,2024,0.8384
REGION1,LNDAGRRRDC02,CRPCP06,2025,0.7359
REGION1,LNDAGRRRDC02,CRPCP06,2026,0.1794
REGION1,LNDAGRRRDC02,CRPCP06,2027,0.1535
REGION1,LNDAGRRRDC02,CRPCP06,2028,0.1305
REGION1,LNDAGRRRDC02,CRPCP06,2029,0.1103
REGION1,LNDAGRRRDC02,CRPCP07,2016,0.9092
REGION1,LNDAGRRRDC02,CRPCP07,2017,0.8487
REGION1,LNDAGRRRDC02,CRPCP07,2018,0.7882
REGION1,LNDAGRRRDC02,CRPCP07,2019,0.7276
REGION1,LNDAGRRRDC02,CRPCP07,2020,0.6668
REGION1,LNDAGRRRDC02,CRPCP07,2021,0.5988
REGION1,LNDAGRRRDC02,CRPCP07,2022,0.526
REGION1,LNDAGRRRDC02,CRPCP07,2023,0.4678
REGION1,LNDAGRRRDC02,CRPCP07,2024,0.4084
REGION1,LNDAGRRRDC02,CRPCP07,2025,0.1193
REGION1,LNDAGRRRDC02,CRPCP07,2026,0.066
REGION1,LNDAGRRRDC02,CRPCP07,2027,0.0562
REGION1,LNDAGRRRDC02,CRPCP07,2028,0.0479
REGION1,LNDAGRRRDC02,CRPCP07,2029,0.0407
REGION1,LNDAGRRRDC02,CRPCP07,2030,0.0205
REGION1,LNDAGRRRDC02,WTREVTRRD,2016,20.1397
REGION1,LNDAGRRRDC02,WTREVTRRD,2017,20.2746
REGION1,LNDAGRRRDC02,WTREVTRRD,2018,20.3774
REGION1,LNDAGRRRDC02,WTREVTRRD,2019,20.3044
REGION1,LNDAGRRRDC02,WTREVTRRD,2020,20.1975
REGION1,LNDAGRRRDC02,WTREVTRRD,2021,20.0603
REGION1,LNDAGRRRDC02,WTREVTRRD,2022,19.8986
REGION1,LNDAGRRRDC02,WTREVTRRD,2023,19.7645
REGION1,LNDAGRRRDC02,WTREVTRRD,2024,19.6436
REGION1,LNDAGRRRDC02,WTREVTRRD,2025,19.5635
REGION1,LNDAGRRRDC02,WTREVTRRD,2026,19.4337
REGION1,LNDAGRRRDC02,WTREVTRRD,2027,19.3422
REGION1,LNDAGRRRDC02,WTREVTRRD,2028,19.2734
REGION1,LNDAGRRRDC02,WTREVTRRD,2029,19.2069
REGION1,LNDAGRRRDC02,WTREVTRRD,2030,19.0801
REGION1,LNDAGRRRDC02,WTRGRCRRD,2016,1.0745
REGION1,LNDAGRRRDC02,WTRGRCRRD,2017,1.0679
REGION1,LNDAGRRRDC02,WTRGRCRRD,2018,1.0628
REGION1,LNDAGRRRDC02,WTRGRCRRD,2019,1.0668
REGION1,LNDAGRRRDC02,WTRGRCRRD,2020,1.0725
REGION1,LNDAGRRRDC02,WTRGRCRRD,2021,1.0798
REGION1,LNDAGRRRDC02,WTRGRCRRD,2022,1.0883
REGION1,LNDAGRRRDC02,WTRGRCRRD,2023,1.0955
REGION1,LNDAGRRRDC02,WTRGRCRRD,2024,1.102
REGION1,LNDAGRRRDC02,WTRGRCRRD,2025,1.1066
REGION1,LNDAGRRRDC02,WTRGRCRRD,2026,1.1137
REGION1,LNDAGRRRDC02,WTRGRCRRD,2027,1.1188
REGION1,LNDAGRRRDC02,WTRGRCRRD,2028,1.123
REGION1,LNDAGRRRDC02,WTRGRCRRD,2029,1.1269
REGION1,LNDAGRRRDC02,WTRGRCRRD,2030,1.1338
REGION1,LNDAGRRRDC02,WTRSURRRD,2016,18.9734
REGION1,LNDAGRRRDC02,WTRSURRRD,2017,18.8366
REGION1,LNDAGRRRDC02,WTRSURRRD,2018,18.7264
REGION1,LNDAGRRRDC02,WTRSURRRD,2019,18.773
REGION1,LNDAGRRRDC02,WTRSURRRD,2020,18.8498
REGION1,LNDAGRRRDC02,WTRSURRRD,2021,18.9537
REGION1,LNDAGRRRDC02,WTRSURRRD,2022,19.076
REGION1,LNDAGRRRDC02,WTRSURRRD,2023,19.1778
REGION1,LNDAGRRRDC02,WTRSURRRD,2024,19.2707
REGION1,LNDAGRRRDC02,WTRSURRRD,2025,19.3348
REGION1,LNDAGRRRDC02,WTRSURRRD,2026,19.453
REGION1,LNDAGRRRDC02,WTRSURRRD,2027,19.5407
REGION1,LNDAGRRRDC02,WTRSURRRD,2028,19.6059
REGION1,LNDAGRRRDC02,WTRSURRRD,2029,19.6688
REGION1,LNDAGRRRDC02,WTRSURRRD,2030,19.7832
REGION1,LNDAGRSOCC01,CRPCP01,2016,2.3887
REGION1,LNDAGRSOCC01,CRPCP01,2017,2.7746
REGION1,LNDAGRSOCC01,CRPCP01,2018,2.9925
REGION1,LNDAGRSOCC01,CRPCP01,2019,3.3501
REGION1,LNDAGRSOCC01,CRPCP01,2020,3.7914
REGION1,LNDAGRSOCC01,CRPCP01,2021,4.3026
REGION1,LNDAGRSOCC01,CRPCP01,2022,4.8933
REGION1,LNDAGRSOCC01,CRPCP01,2023,5.3966
REGION1,LNDAGRSOCC01,CRPCP01,2024,5.9848
REGION1,LNDAGRSOCC01,CRPCP01,2025,6.5058
REGION1,LNDAGRSOCC01,CRPCP01,2026,6.9224
REGION1,LNDAGRSOCC01,CRPCP01,2027,6.9669
REGION1,LNDAGRSOCC01,CRPCP01,2028,6.9378
REGION1,LNDAGRSOCC01,CRPCP01,2029,6.7714
REGION1,LNDAGRSOCC01,CRPCP01,2030,6.6055
REGION1,LNDAGRSOCC01,CRPCP02,2016,0.346
REGION1,LNDAGRSOCC01,CRPCP02,2017,0.3943
REGION1,LNDAGRSOCC01,CRPCP02,2018,0.45
REGION1,LNDAGRSOCC01,CRPCP02,2019,0.5142
REGION1,LNDAGRSOCC01,CRPCP02,2020,0.5882
REGION1,LNDAGRSOCC01,CRPCP02,2021,0.6734
REGION1,LNDAGRSOCC01,CRPCP02,2022,0.6959
REGION1,LNDAGRSOCC01,CRPCP02,2023,0.8137
REGION1,LNDAGRSOCC01,CRPCP02,2024,0.9757
REGION1,LNDAGRSOCC01,CRPCP02,2025,1.0491
REGION1,LNDAGRSOCC01,CRPCP02,2026,1.0957
REGION1,LNDAGRSOCC01,CRPCP02,2027,1.1226
REGION1,LNDAGRSOCC01,CRPCP02,2028,1.1287
REGION1,LNDAGRSOCC01,CRPCP02,2029,1.1061
REGION1,LNDAGRSOCC01,CRPCP02,2030,1.0837
REGION1,LNDAGRSOCC01,CRPCP04,2016,3.5035
REGION1,LNDAGRSOCC01,CRPCP04,2017,3.3331
REGION1,LNDAGRSOCC01,CRPCP04,2018,3.7546
REGION1,LNDAGRSOCC01,CRPCP04,2019,3.6277
REGION1,LNDAGRSOCC01,CRPCP04,2020,3.5499
REGION1,LNDAGRSOCC01,CRPCP04,2021,3.4651
REGION1,LNDAGRSOCC01,CRPCP04,2022,3.2311
REGION1,LNDAGRSOCC01,CRPCP04,2023,2.9329
REGION1,LNDAGRSOCC01,CRPCP04,2024,2.6346
REGION1,LNDAGRSOCC01,CRPCP04,2025,2.3363
REGION1,LNDAGRSOCC01,CRPCP04,2026,2.0543
REGION1,LNDAGRSOCC01,CRPCP04,2027,1.8002
REGION1,LNDAGRSOCC01,CRPCP04,2028,1.5457
REGION1,LNDAGRSOCC01,CRPCP04,2029,1.3385
REGION1,LNDAGRSOCC01,CRPCP04,2030,1.1668
REGION1,LNDAGRSOCC01,CRPCP05,2016,6.0785
REGION1,LNDAGRSOCC01,CRPCP05,2017,6.9523
REGION1,LNDAGRSOCC01,CRPCP05,2018,7.5852
REGION1,LNDAGRSOCC01,CRPCP05,2019,8.7182
REGION1,LNDAGRSOCC01,CRPCP05,2020,9.8246
REGION1,LNDAGRSOCC01,CRPCP05,2021,10.9383
REGION1,LNDAGRSOCC01,CRPCP05,2022,12.2949
REGION1,LNDAGRSOCC01,CRPCP05,2023,13.6245
REGION1,LNDAGRSOCC01,CRPCP05,2024,14.9245
REGION1,LNDAGRSOCC01,CRPCP05,2025,16.4014
REGION1,LNDAGRSOCC01,CRPCP05,2026,17.7977
REGION1,LNDAGRSOCC01,CRPCP05,2027,19.0571
REGION1,LNDAGRSOCC01,CRPCP05,2028,20.3659
REGION1,LNDAGRSOCC01,CRPCP05,2029,21.6367
REGION1,LNDAGRSOCC01,CRPCP05,2030,22.7952
REGION1,LNDAGRSOCC01,CRPCP06,2016,4.0229
REGION1,LNDAGRSOCC01,CRPCP06,2017,4.3701
REGION1,LNDAGRSOCC01,CRPCP06,2018,4.6343
REGION1,LNDAGRSOCC01,CRPCP06,2019,4.5717
REGION1,LNDAGRSOCC01,CRPCP06,2020,4.575
REGION1,LNDAGRSOCC01,CRPCP06,2021,4.5754
REGION1,LNDAGRSOCC01,CRPCP06,2022,4.6151
REGION1,LNDAGRSOCC01,CRPCP06,2023,4.5831
REGION1,LNDAGRSOCC01,CRPCP06,2024,4.2465
REGION1,LNDAGRSOCC01,CRPCP06,2025,3.9077
REGION1,LNDAGRSOCC01,CRPCP06,2026,3.5905
REGION1,LNDAGRSOCC01,CRPCP06,2027,3.3089
REGION1,LNDAGRSOCC01,CRPCP06,2028,3.0584
REGION1,LNDAGRSOCC01,CRPCP06,2029,2.8328
REGION1,LNDAGRSOCC01,CRPCP06,2030,2.6281
REGION1,LNDAGRSOCC01,CRPCP07,2016,2.9975
REGION1,LNDAGRSOCC01,CRPCP07,2017,2.7976
REGION1,LNDAGRSOCC01,CRPCP07,2018,2.5978
REGION1,LNDAGRSOCC01,CRPCP07,2019,2.3981
REGION1,LNDAGRSOCC01,CRPCP07,2020,2.1981
REGION1,LNDAGRSOCC01,CRPCP07,2021,1.9984
REGION1,LNDAGRSOCC01,CRPCP07,2022,1.7984
REGION1,LNDAGRSOCC01,CRPCP07,2023,1.5986
REGION1,LNDAGRSOCC01,CRPCP07,2024,1.399
REGION1,LNDAGRSOCC01,CRPCP07,2025,1.199
REGION1,LNDAGRSOCC01,CRPCP07,2026,1.0192
REGION1,LNDAGRSOCC01,CRPCP07,2027,0.8663
REGION1,LNDAGRSOCC01,CRPCP07,2028,0.7365
REGION1,LNDAGRSOCC01,CRPCP07,2029,0.6259
REGION1,LNDAGRSOCC01,CRPCP07,2030,0.5319
REGION1,LNDAGRSOCC01,WTREVTSOC,2016,80.5341
REGION1,LNDAGRSOCC01,WTREVTSOC,2017,78.9031
REGION1,LNDAGRSOCC01,WTREVTSOC,2018,77.992
REGION1,LNDAGRSOCC01,WTREVTSOC,2019,76.5387
REGION1,LNDAGRSOCC01,WTREVTSOC,2020,75.2634
REGION1,LNDAGRSOCC01,WTREVTSOC,2021,74.0689
REGION1,LNDAGRSOCC01,WTREVTSOC,2022,72.6839
REGION1,LNDAGRSOCC01,WTREVTSOC,2023,71.4245
REGION1,LNDAGRSOCC01,WTREVTSOC,2024,70.2654
REGION1,LNDAGRSOCC01,WTREVTSOC,2025,69.0651
REGION1,LNDAGRSOCC01,WTREVTSOC,2026,67.8997
REGION1,LNDAGRSOCC01,WTREVTSOC,2027,66.7589
REGION1,LNDAGRSOCC01,WTREVTSOC,2028,65.6446
REGION1,LNDAGRSOCC01,WTREVTSOC,2029,64.5975
REGION1,LNDAGRSOCC01,WTREVTSOC,2030,63.6223
REGION1,LNDAGRSOCC01,WTRGRCSOC,2016,3.1878
REGION1,LNDAGRSOCC01,WTRGRCSOC,2017,3.2888
REGION1,LNDAGRSOCC01,WTRGRCSOC,2018,3.3425
REGION1,LNDAGRSOCC01,WTRGRCSOC,2019,3.4251
REGION1,LNDAGRSOCC01,WTRGRCSOC,2020,3.5065
REGION1,LNDAGRSOCC01,WTRGRCSOC,2021,3.5823
REGION1,LNDAGRSOCC01,WTRGRCSOC,2022,3.6661
REGION1,LNDAGRSOCC01,WTRGRCSOC,2023,3.7441
REGION1,LNDAGRSOCC01,WTRGRCSOC,2024,3.8152
REGION1,LNDAGRSOCC01,WTRGRCSOC,2025,3.8901
REGION1,LNDAGRSOCC01,WTRGRCSOC,2026,3.9636
REGION1,LNDAGRSOCC01,WTRGRCSOC,2027,4.0368
REGION1,LNDAGRSOCC01,WTRGRCSOC,2028,4.1109
REGION1,LNDAGRSOCC01,WTRGRCSOC,2029,4.1813
REGION1,LNDAGRSOCC01,WTRGRCSOC,2030,4.2461
REGION1,LNDAGRSOCC01,WTRSURSOC,2016,50.2573
REGION1,LNDAGRSOCC01,WTRSURSOC,2017,52.6295
REGION1,LNDAGRSOCC01,WTRSURSOC,2018,54.0645
REGION1,LNDAGRSOCC01,WTRSURSOC,2019,56.0276
REGION1,LNDAGRSOCC01,WTRSURSOC,2020,57.9546
REGION1,LNDAGRSOCC01,WTRSURSOC,2021,59.7507
REGION1,LNDAGRSOCC01,WTRSURSOC,2022,61.6843
REGION1,LNDAGRSOCC01,WTRSURSOC,2023,63.483
REGION1,LNDAGRSOCC01,WTRSURSOC,2024,65.128
REGION1,LNDAGRSOCC01,WTRSURSOC,2025,66.8407
REGION1,LNDAGRSOCC01,WTRSURSOC,2026,68.5141
REGION1,LNDAGRSOCC01,WTRSURSOC,2027,70.1695
REGION1,LNDAGRSOCC01,WTRSURSOC,2028,71.8282
REGION1,LNDAGRSOCC01,WTRSURSOC,2029,73.4068
REGION1,LNDAGRSOCC01,WTRSURSOC,2030,74.8649
REGION1,LNDAGRSOCC02,CRPCP05,2016,0.9376
REGION1,LNDAGRSOCC02,CRPCP05,2017,0.9552
REGION1,LNDAGRSOCC02,CRPCP05,2018,0.9362
REGION1,LNDAGRSOCC02,CRPCP05,2019,0.876
REGION1,LNDAGRSOCC02,CRPCP05,2020,0.8999
REGION1,LNDAGRSOCC02,CRPCP05,2021,0.9176
REGION1,LNDAGRSOCC02,CRPCP05,2022,0.9044
REGION1,LNDAGRSOCC02,CRPCP05,2023,0.9047
REGION1,LNDAGRSOCC02,CRPCP05,2024,0.8953
REGION1,LNDAGRSOCC02,CRPCP05,2025,0.9085
REGION1,LNDAGRSOCC02,CRPCP05,2026,0.8784
REGION1,LNDAGRSOCC02,CRPCP05,2027,1.166
REGION1,LNDAGRSOCC02,CRPCP05,2028,0.8851
REGION1,LNDAGRSOCC02,CRPCP05,2029,0.8791
REGION1,LNDAGRSOCC02,CRPCP05,2030,1.2203
REGION1,LNDAGRSOCC02,WTREVTSOC,2016,2.5245
REGION1,LNDAGRSOCC02,WTREVTSOC,2017,2.5021
REGION1,LNDAGRSOCC02,WTREVTSOC,2018,2.4707
REGION1,LNDAGRSOCC02,WTREVTSOC,2019,2.4399
REGION1,LNDAGRSOCC02,WTREVTSOC,2020,2.4229
REGION1,LNDAGRSOCC02,WTREVTSOC,2021,2.4186
REGION1,LNDAGRSOCC02,WTREVTSOC,2022,2.4179
REGION1,LNDAGRSOCC02,WTREVTSOC,2023,2.419
REGION1,LNDAGRSOCC02,WTREVTSOC,2024,2.4235
REGION1,LNDAGRSOCC02,WTREVTSOC,2025,2.4438
REGION1,LNDAGRSOCC02,WTREVTSOC,2026,2.4347
REGION1,LNDAGRSOCC02,WTREVTSOC,2027,2.4832
REGION1,LNDAGRSOCC02,WTREVTSOC,2028,2.4439
REGION1,LNDAGRSOCC02,WTREVTSOC,2029,2.444
REGION1,LNDAGRSOCC02,WTREVTSOC,2030,2.4868
REGION1,LNDAGRSOCC02,WTRGRCSOC,2016,0.1508
REGION1,LNDAGRSOCC02,WTRGRCSOC,2017,0.1518
REGION1,LNDAGRSOCC02,WTRGRCSOC,2018,0.1531
REGION1,LNDAGRSOCC02,WTRGRCSOC,2019,0.1546
REGION1,LNDAGRSOCC02,WTRGRCSOC,2020,0.1553
REGION1,LNDAGRSOCC02,WTRGRCSOC,2021,0.1572
REGION1,LNDAGRSOCC02,WTRGRCSOC,2022,0.1598
REGION1,LNDAGRSOCC02,WTRGRCSOC,2023,0.1629
REGION1,LNDAGRSOCC02,WTRGRCSOC,2024,0.1656
REGION1,LNDAGRSOCC02,WTRGRCSOC,2025,0.169
REGION1,LNDAGRSOCC02,WTRGRCSOC,2026,0.1706
REGION1,LNDAGRSOCC02,WTRGRCSOC,2027,0.1733
REGION1,LNDAGRSOCC02,WTRGRCSOC,2028,0.1754
REGION1,LNDAGRSOCC02,WTRGRCSOC,2029,0.1769
REGION1,LNDAGRSOCC02,WTRGRCSOC,2030,0.1782
REGION1,LNDAGRSOCC02,WTRSURSOC,2016,2.8505
REGION1,LNDAGRSOCC02,WTRSURSOC,2017,2.8727
REGION1,LNDAGRSOCC02,WTRSURSOC,2018,2.9001
REGION1,LNDAGRSOCC02,WTRSURSOC,2019,2.9195
REGION1,LNDAGRSOCC02,WTRSURSOC,2020,2.9376
REGION1,LNDAGRSOCC02,WTRSURSOC,2021,2.9742
REGION1,LNDAGRSOCC02,WTRSURSOC,2022,3.0208
REGION1,LNDAGRSOCC02,WTRSURSOC,2023,3.0823
REGION1,LNDAGRSOCC02,WTRSURSOC,2024,3.1302
REGION1,LNDAGRSOCC02,WTRSURSOC,2025,3.1955
REGION1,LNDAGRSOCC02,WTRSURSOC,2026,3.2209
REGION1,LNDAGRSOCC02,WTRSURSOC,2027,3.2713
REGION1,LNDAGRSOCC02,WTRSURSOC,2028,3.3109
REGION1,LNDAGRSOCC02,WTRSURSOC,2029,3.338
REGION1,LNDAGRSOCC02,WTRSURSOC,2030,3.3617
REGION1,LNDAGRSOCC03,CRPCP01,2019,0.0546
REGION1,LNDAGRSOCC03,CRPCP01,2020,0.05
REGION1,LNDAGRSOCC03,CRPCP01,2021,0.0455
REGION1,LNDAGRSOCC03,CRPCP01,2022,0.041
REGION1,LNDAGRSOCC03,CRPCP01,2023,0.0364
REGION1,LNDAGRSOCC03,CRPCP01,2024,0.031
REGION1,LNDAGRSOCC03,CRPCP01,2025,0.0263
REGION1,LNDAGRSOCC03,CRPCP01,2026,0.0224
REGION1,LNDAGRSOCC03,CRPCP02,2016,0.0631
REGION1,LNDAGRSOCC03,CRPCP02,2017,0.0589
REGION1,LNDAGRSOCC03,CRPCP02,2018,0.0547
REGION1,LNDAGRSOCC03,CRPCP02,2019,0.0559
REGION1,LNDAGRSOCC03,CRPCP02,2020,0.0463
REGION1,LNDAGRSOCC03,CRPCP02,2021,0.0421
REGION1,LNDAGRSOCC03,CRPCP02,2022,0.1152
REGION1,LNDAGRSOCC03,CRPCP02,2023,0.1025
REGION1,LNDAGRSOCC03,CRPCP02,2024,0.0295
REGION1,LNDAGRSOCC03,CRPCP02,2025,0.0253
REGION1,LNDAGRSOCC03,CRPCP02,2026,0.0215
REGION1,LNDAGRSOCC03,CRPCP02,2027,0.0182
REGION1,LNDAGRSOCC03,CRPCP02,2028,0.0155
REGION1,LNDAGRSOCC03,CRPCP02,2029,0.0132
REGION1,LNDAGRSOCC03,CRPCP02,2030,0.0112
REGION1,LNDAGRSOCC03,CRPCP03,2016,0.2666
REGION1,LNDAGRSOCC03,CRPCP03,2017,0.5495
REGION1,LNDAGRSOCC03,CRPCP03,2018,0.8426
REGION1,LNDAGRSOCC03,CRPCP03,2019,0.9677
REGION1,LNDAGRSOCC03,CRPCP03,2020,0.8871
REGION1,LNDAGRSOCC03,CRPCP03,2021,0.8303
REGION1,LNDAGRSOCC03,CRPCP03,2022,0.7501
REGION1,LNDAGRSOCC03,CRPCP03,2023,0.6659
REGION1,LNDAGRSOCC03,CRPCP03,2024,0.5821
REGION1,LNDAGRSOCC03,CRPCP03,2025,0.4955
REGION1,LNDAGRSOCC03,CRPCP03,2026,0.4211
REGION1,LNDAGRSOCC03,CRPCP03,2027,0.3471
REGION1,LNDAGRSOCC03,CRPCP03,2028,0.295
REGION1,LNDAGRSOCC03,CRPCP03,2029,0.2508
REGION1,LNDAGRSOCC03,CRPCP03,2030,0.2131
REGION1,LNDAGRSOCC03,CRPCP05,2016,2.273
REGION1,LNDAGRSOCC03,CRPCP05,2017,2.0998
REGION1,LNDAGRSOCC03,CRPCP05,2018,1.937
REGION1,LNDAGRSOCC03,CRPCP05,2019,1.4853
REGION1,LNDAGRSOCC03,CRPCP05,2020,1.3572
REGION1,LNDAGRSOCC03,CRPCP05,2021,1.1357
REGION1,LNDAGRSOCC03,CRPCP05,2022,0.839
REGION1,LNDAGRSOCC03,CRPCP05,2023,0.7451
REGION1,LNDAGRSOCC03,CRPCP05,2024,0.9209
REGION1,LNDAGRSOCC03,CRPCP05,2025,1.0834
REGION1,LNDAGRSOCC03,CRPCP05,2026,1.2647
REGION1,LNDAGRSOCC03,CRPCP05,2027,1.4044
REGION1,LNDAGRSOCC03,CRPCP05,2028,1.997
REGION1,LNDAGRSOCC03,CRPCP05,2029,2.254
REGION1,LNDAGRSOCC03,CRPCP05,2030,2.126
REGION1,LNDAGRSOCC03,CRPCP06,2019,0.0902
REGION1,LNDAGRSOCC03,CRPCP06,2020,0.0827
REGION1,LNDAGRSOCC03,CRPCP06,2021,0.0751
REGION1,LNDAGRSOCC03,CRPCP06,2022,0.0676
REGION1,LNDAGRSOCC03,CRPCP06,2024,0.049
REGION1,LNDAGRSOCC03,CRPCP06,2025,0.0417
REGION1,LNDAGRSOCC03,CRPCP07,2016,0.581
REGION1,LNDAGRSOCC03,CRPCP07,2017,0.5423
REGION1,LNDAGRSOCC03,CRPCP07,2018,0.5035
REGION1,LNDAGRSOCC03,CRPCP07,2019,1.7501
REGION1,LNDAGRSOCC03,CRPCP07,2020,3.3617
REGION1,LNDAGRSOCC03,CRPCP07,2021,5.0033
REGION1,LNDAGRSOCC03,CRPCP07,2022,6.601
REGION1,LNDAGRSOCC03,CRPCP07,2023,8.0747
REGION1,LNDAGRSOCC03,CRPCP07,2024,8.4175
REGION1,LNDAGRSOCC03,CRPCP07,2025,8.3701
REGION1,LNDAGRSOCC03,CRPCP07,2026,8.3254
REGION1,LNDAGRSOCC03,CRPCP07,2027,8.284
REGION1,LNDAGRSOCC03,CRPCP07,2028,8.2231
REGION1,LNDAGRSOCC03,CRPCP07,2029,8.1834
REGION1,LNDAGRSOCC03,CRPCP07,2030,8.1528
REGION1,LNDAGRSOCC03,WTREVTSOC,2016,11.9243
REGION1,LNDAGRSOCC03,WTREVTSOC,2017,11.7052
REGION1,LNDAGRSOCC03,WTREVTSOC,2018,11.4921
REGION1,LNDAGRSOCC03,WTREVTSOC,2019,11.3478
REGION1,LNDAGRSOCC03,WTREVTSOC,2020,11.3144
REGION1,LNDAGRSOCC03,WTREVTSOC,2021,11.2706
REGION1,LNDAGRSOCC03,WTREVTSOC,2022,11.353
REGION1,LNDAGRSOCC03,WTREVTSOC,2023,11.3253
REGION1,LNDAGRSOCC03,WTREVTSOC,2024,11.2045
REGION1,LNDAGRSOCC03,WTREVTSOC,2025,11.1526
REGION1,LNDAGRSOCC03,WTREVTSOC,2026,11.1068
REGION1,LNDAGRSOCC03,WTREVTSOC,2027,11.0696
REGION1,LNDAGRSOCC03,WTREVTSOC,2028,11.0886
REGION1,LNDAGRSOCC03,WTREVTSOC,2029,11.0665
REGION1,LNDAGRSOCC03,WTREVTSOC,2030,10.9986
REGION1,LNDAGRSOCC03,WTRGRCSOC,2016,0.7036
REGION1,LNDAGRSOCC03,WTRGRCSOC,2017,0.7068
REGION1,LNDAGRSOCC03,WTRGRCSOC,2018,0.7093
REGION1,LNDAGRSOCC03,WTRGRCSOC,2019,0.7059
REGION1,LNDAGRSOCC03,WTRGRCSOC,2020,0.7095
REGION1,LNDAGRSOCC03,WTRGRCSOC,2021,0.7101
REGION1,LNDAGRSOCC03,WTRGRCSOC,2022,0.7046
REGION1,LNDAGRSOCC03,WTRGRCSOC,2023,0.7084
REGION1,LNDAGRSOCC03,WTRGRCSOC,2024,0.7185
REGION1,LNDAGRSOCC03,WTRGRCSOC,2025,0.7257
REGION1,LNDAGRSOCC03,WTRGRCSOC,2026,0.7325
REGION1,LNDAGRSOCC03,WTRGRCSOC,2027,0.7391
REGION1,LNDAGRSOCC03,WTRGRCSOC,2028,0.7446
REGION1,LNDAGRSOCC03,WTRGRCSOC,2029,0.7493
REGION1,LNDAGRSOCC03,WTRGRCSOC,2030,0.7536
REGION1,LNDAGRSOCC03,WTRSURSOC,2016,12.8876
REGION1,LNDAGRSOCC03,WTRSURSOC,2017,12.9493
REGION1,LNDAGRSOCC03,WTRSURSOC,2018,12.9974
REGION1,LNDAGRSOCC03,WTRSURSOC,2019,12.9461
REGION1,LNDAGRSOCC03,WTRSURSOC,2020,13.0052
REGION1,LNDAGRSOCC03,WTRSURSOC,2021,13.015
REGION1,LNDAGRSOCC03,WTRSURSOC,2022,12.9092
REGION1,LNDAGRSOCC03,WTRSURSOC,2023,12.9729
REGION1,LNDAGRSOCC03,WTRSURSOC,2024,13.1699
REGION1,LNDAGRSOCC03,WTRSURSOC,2025,13.3206
REGION1,LNDAGRSOCC03,WTRSURSOC,2026,13.4587
REGION1,LNDAGRSOCC03,WTRSURSOC,2027,13.5918
REGION1,LNDAGRSOCC03,WTRSURSOC,2028,13.7038
REGION1,LNDAGRSOCC03,WTRSURSOC,2029,13.8017
REGION1,LNDAGRSOCC03,WTRSURSOC,2030,13.8899
REGION1,LNDAGRSOEC01,CRPCP01,2016,1.3213
