r,l,f,y,Demand
REGION1,SEA1INT,AGRELCL02,2029,0.5256
REGION1,SEA1INT,AGRELCL02,2030,0.5488
REGION1,SEA1INT,AGRELCM02,2015,0.0392
REGION1,SEA1INT,AGRELCM02,2016,0.0392
REGION1,SEA1INT,AGRELCM02,2017,0.0414
REGION1,SEA1INT,AGRELCM02,2018,0.0437
REGION1,SEA1INT,AGRELCM02,2019,0.0459
REGION1,SEA1INT,AGRELCM02,2020,0.0481
REGION1,SEA1INT,AGRELCM02,2021,0.0517
REGION1,SEA1INT,AGRELCM02,2022,0.0552
REGION1,SEA1INT,AGRELCM02,2023,0.0587
REGION1,SEA1INT,AGRELCM02,2024,0.0623
REGION1,SEA1INT,AGRELCM02,2025,0.0658
REGION1,SEA1INT,AGRELCM02,2026,0.0693
REGION1,SEA1INT,AGRELCM02,2027,0.0729
REGION1,SEA1INT,AGRELCM02,2028,0.0764
REGION1,SEA1INT,AGRELCM02,2029,0.0799
REGION1,SEA1INT,AGRELCM02,2030,0.0835
REGION1,SEA1INT,AGRELCN02,2015,0.194
REGION1,SEA1INT,AGRELCN02,2016,0.194
REGION1,SEA1INT,AGRELCN02,2017,0.2052
REGION1,SEA1INT,AGRELCN02,2018,0.2163
REGION1,SEA1INT,AGRELCN02,2019,0.2274
REGION1,SEA1INT,AGRELCN02,2020,0.2385
REGION1,SEA1INT,AGRELCN02,2021,0.256
REGION1,SEA1INT,AGRELCN02,2022,0.2735
REGION1,SEA1INT,AGRELCN02,2023,0.291
REGION1,SEA1INT,AGRELCN02,2024,0.3086
REGION1,SEA1INT,AGRELCN02,2025,0.326
REGION1,SEA1INT,AGRELCN02,2026,0.3435
REGION1,SEA1INT,AGRELCN02,2027,0.361
REGION1,SEA1INT,AGRELCN02,2028,0.3785
REGION1,SEA1INT,AGRELCN02,2029,0.396
REGION1,SEA1INT,AGRELCN02,2030,0.4135
REGION1,SEA1INT,AGRELCP02,2015,0.0552
REGION1,SEA1INT,AGRELCP02,2016,0.0552
REGION1,SEA1INT,AGRELCP02,2017,0.0584
REGION1,SEA1INT,AGRELCP02,2018,0.0616
REGION1,SEA1INT,AGRELCP02,2019,0.0647
REGION1,SEA1INT,AGRELCP02,2020,0.0679
REGION1,SEA1INT,AGRELCP02,2021,0.0729
REGION1,SEA1INT,AGRELCP02,2022,0.0779
REGION1,SEA1INT,AGRELCP02,2023,0.0829
REGION1,SEA1INT,AGRELCP02,2024,0.0878
REGION1,SEA1INT,AGRELCP02,2025,0.0928
REGION1,SEA1INT,AGRELCP02,2026,0.0978
REGION1,SEA1INT,AGRELCP02,2027,0.1028
REGION1,SEA1INT,AGRELCP02,2028,0.1078
REGION1,SEA1INT,AGRELCP02,2029,0.1127
REGION1,SEA1INT,AGRELCP02,2030,0.1177
REGION1,SEA1INT,AGRELCS02,2015,0.7601
REGION1,SEA1INT,AGRELCS02,2016,0.7601
REGION1,SEA1INT,AGRELCS02,2017,0.8036
REGION1,SEA1INT,AGRELCS02,2018,0.8472
REGION1,SEA1INT,AGRELCS02,2019,0.8908
REGION1,SEA1INT,AGRELCS02,2020,0.9343
REGION1,SEA1INT,AGRELCS02,2021,1.0029
REGION1,SEA1INT,AGRELCS02,2022,1.0715
REGION1,SEA1INT,AGRELCS02,2023,1.1401
REGION1,SEA1INT,AGRELCS02,2024,1.2086
REGION1,SEA1INT,AGRELCS02,2025,1.2772
REGION1,SEA1INT,AGRELCS02,2026,1.3457
REGION1,SEA1INT,AGRELCS02,2027,1.4142
REGION1,SEA1INT,AGRELCS02,2028,1.4827
REGION1,SEA1INT,AGRELCS02,2029,1.5512
REGION1,SEA1INT,AGRELCS02,2030,1.6197
REGION1,SEA1INT,COMELCJ02,2015,40.185
REGION1,SEA1INT,COMELCJ02,2016,40.185
REGION1,SEA1INT,COMELCJ02,2017,42.4886
REGION1,SEA1INT,COMELCJ02,2018,44.7917
REGION1,SEA1INT,COMELCJ02,2019,47.0941
REGION1,SEA1INT,COMELCJ02,2020,49.3961
REGION1,SEA1INT,COMELCJ02,2021,53.0239
REGION1,SEA1INT,COMELCJ02,2022,56.6507
REGION1,SEA1INT,COMELCJ02,2023,60.2764
REGION1,SEA1INT,COMELCJ02,2024,63.9012
REGION1,SEA1INT,COMELCJ02,2025,67.5251
REGION1,SEA1INT,COMELCJ02,2026,71.1482
REGION1,SEA1INT,COMELCJ02,2027,74.7706
REGION1,SEA1INT,COMELCJ02,2028,78.3923
REGION1,SEA1INT,COMELCJ02,2029,82.0133
REGION1,SEA1INT,COMELCJ02,2030,85.6338
REGION1,SEA1INT,COMELCK02,2015,4.2454
REGION1,SEA1INT,COMELCK02,2016,4.2454
REGION1,SEA1INT,COMELCK02,2017,4.4887
REGION1,SEA1INT,COMELCK02,2018,4.732
REGION1,SEA1INT,COMELCK02,2019,4.9753
REGION1,SEA1INT,COMELCK02,2020,5.2185
REGION1,SEA1INT,COMELCK02,2021,5.6017
REGION1,SEA1INT,COMELCK02,2022,5.9849
REGION1,SEA1INT,COMELCK02,2023,6.3679
REGION1,SEA1INT,COMELCK02,2024,6.7509
REGION1,SEA1INT,COMELCK02,2025,7.1337
REGION1,SEA1INT,COMELCK02,2026,7.5165
REGION1,SEA1INT,COMELCK02,2027,7.8992
REGION1,SEA1INT,COMELCK02,2028,8.2818
REGION1,SEA1INT,COMELCK02,2029,8.6643
REGION1,SEA1INT,COMELCK02,2030,9.0468
REGION1,SEA1INT,COMELCL02,2015,5.1826
REGION1,SEA1INT,COMELCL02,2016,5.1826
REGION1,SEA1INT,COMELCL02,2017,5.4797
REGION1,SEA1INT,COMELCL02,2018,5.7767
REGION1,SEA1INT,COMELCL02,2019,6.0737
REGION1,SEA1INT,COMELCL02,2020,6.3706
REGION1,SEA1INT,COMELCL02,2021,6.8385
REGION1,SEA1INT,COMELCL02,2022,7.3062
REGION1,SEA1INT,COMELCL02,2023,7.7738
REGION1,SEA1INT,COMELCL02,2024,8.2413
REGION1,SEA1INT,COMELCL02,2025,8.7087
REGION1,SEA1INT,COMELCL02,2026,9.1759
REGION1,SEA1INT,COMELCL02,2027,9.6431
REGION1,SEA1INT,COMELCL02,2028,10.1102
REGION1,SEA1INT,COMELCL02,2029,10.5772
REGION1,SEA1INT,COMELCL02,2030,11.0441
REGION1,SEA1INT,COMELCM02,2015,0.7881
REGION1,SEA1INT,COMELCM02,2016,0.7881
REGION1,SEA1INT,COMELCM02,2017,0.8333
REGION1,SEA1INT,COMELCM02,2018,0.8785
REGION1,SEA1INT,COMELCM02,2019,0.9237
REGION1,SEA1INT,COMELCM02,2020,0.9688
REGION1,SEA1INT,COMELCM02,2021,1.04
REGION1,SEA1INT,COMELCM02,2022,1.1111
REGION1,SEA1INT,COMELCM02,2023,1.1822
REGION1,SEA1INT,COMELCM02,2024,1.2533
REGION1,SEA1INT,COMELCM02,2025,1.3244
REGION1,SEA1INT,COMELCM02,2026,1.3954
REGION1,SEA1INT,COMELCM02,2027,1.4665
REGION1,SEA1INT,COMELCM02,2028,1.5375
REGION1,SEA1INT,COMELCM02,2029,1.6085
REGION1,SEA1INT,COMELCM02,2030,1.6795
REGION1,SEA1INT,COMELCN02,2015,3.9049
REGION1,SEA1INT,COMELCN02,2016,3.9049
REGION1,SEA1INT,COMELCN02,2017,4.1288
REGION1,SEA1INT,COMELCN02,2018,4.3526
REGION1,SEA1INT,COMELCN02,2019,4.5763
REGION1,SEA1INT,COMELCN02,2020,4.8
REGION1,SEA1INT,COMELCN02,2021,5.1525
REGION1,SEA1INT,COMELCN02,2022,5.5049
REGION1,SEA1INT,COMELCN02,2023,5.8573
REGION1,SEA1INT,COMELCN02,2024,6.2095
REGION1,SEA1INT,COMELCN02,2025,6.5616
REGION1,SEA1INT,COMELCN02,2026,6.9137
REGION1,SEA1INT,COMELCN02,2027,7.2657
REGION1,SEA1INT,COMELCN02,2028,7.6176
REGION1,SEA1INT,COMELCN02,2029,7.9695
REGION1,SEA1INT,COMELCN02,2030,8.3213
REGION1,SEA1INT,COMELCP02,2015,1.1117
REGION1,SEA1INT,COMELCP02,2016,1.1117
REGION1,SEA1INT,COMELCP02,2017,1.1755
REGION1,SEA1INT,COMELCP02,2018,1.2392
REGION1,SEA1INT,COMELCP02,2019,1.3029
REGION1,SEA1INT,COMELCP02,2020,1.3666
REGION1,SEA1INT,COMELCP02,2021,1.4669
REGION1,SEA1INT,COMELCP02,2022,1.5673
REGION1,SEA1INT,COMELCP02,2023,1.6676
REGION1,SEA1INT,COMELCP02,2024,1.7679
REGION1,SEA1INT,COMELCP02,2025,1.8681
REGION1,SEA1INT,COMELCP02,2026,1.9684
REGION1,SEA1INT,COMELCP02,2027,2.0686
REGION1,SEA1INT,COMELCP02,2028,2.1688
REGION1,SEA1INT,COMELCP02,2029,2.269
REGION1,SEA1INT,COMELCP02,2030,2.3691
REGION1,SEA1INT,COMELCS02,2015,15.2962
REGION1,SEA1INT,COMELCS02,2016,15.2962
REGION1,SEA1INT,COMELCS02,2017,16.1731
REGION1,SEA1INT,COMELCS02,2018,17.0497
REGION1,SEA1INT,COMELCS02,2019,17.9262
REGION1,SEA1INT,COMELCS02,2020,18.8024
REGION1,SEA1INT,COMELCS02,2021,20.1833
REGION1,SEA1INT,COMELCS02,2022,21.5638
REGION1,SEA1INT,COMELCS02,2023,22.9439
REGION1,SEA1INT,COMELCS02,2024,24.3237
REGION1,SEA1INT,COMELCS02,2025,25.7031
REGION1,SEA1INT,COMELCS02,2026,27.0822
REGION1,SEA1INT,COMELCS02,2027,28.4611
REGION1,SEA1INT,COMELCS02,2028,29.8397
REGION1,SEA1INT,COMELCS02,2029,31.218
REGION1,SEA1INT,COMELCS02,2030,32.5961
REGION1,SEA1INT,INDELCJ02,2015,50.5004
REGION1,SEA1INT,INDELCJ02,2016,50.5004
REGION1,SEA1INT,INDELCJ02,2017,53.3954
REGION1,SEA1INT,INDELCJ02,2018,56.2896
REGION1,SEA1INT,INDELCJ02,2019,59.1831
REGION1,SEA1INT,INDELCJ02,2020,62.0759
REGION1,SEA1INT,INDELCJ02,2021,66.6351
REGION1,SEA1INT,INDELCJ02,2022,71.1928
REGION1,SEA1INT,INDELCJ02,2023,75.7492
REGION1,SEA1INT,INDELCJ02,2024,80.3045
REGION1,SEA1INT,INDELCJ02,2025,84.8587
REGION1,SEA1INT,INDELCJ02,2026,89.4118
REGION1,SEA1INT,INDELCJ02,2027,93.964
REGION1,SEA1INT,INDELCJ02,2028,98.5154
REGION1,SEA1INT,INDELCJ02,2029,103.066
REGION1,SEA1INT,INDELCJ02,2030,107.6158
REGION1,SEA1INT,INDELCK02,2015,5.3351
REGION1,SEA1INT,INDELCK02,2016,5.3351
REGION1,SEA1INT,INDELCK02,2017,5.641
REGION1,SEA1INT,INDELCK02,2018,5.9467
REGION1,SEA1INT,INDELCK02,2019,6.2524
REGION1,SEA1INT,INDELCK02,2020,6.558
REGION1,SEA1INT,INDELCK02,2021,7.0397
REGION1,SEA1INT,INDELCK02,2022,7.5212
REGION1,SEA1INT,INDELCK02,2023,8.0026
REGION1,SEA1INT,INDELCK02,2024,8.4838
REGION1,SEA1INT,INDELCK02,2025,8.9649
REGION1,SEA1INT,INDELCK02,2026,9.4459
REGION1,SEA1INT,INDELCK02,2027,9.9269
REGION1,SEA1INT,INDELCK02,2028,10.4077
REGION1,SEA1INT,INDELCK02,2029,10.8884
REGION1,SEA1INT,INDELCK02,2030,11.3691
REGION1,SEA1INT,INDELCL02,2015,6.513
REGION1,SEA1INT,INDELCL02,2016,6.513
REGION1,SEA1INT,INDELCL02,2017,6.8864
REGION1,SEA1INT,INDELCL02,2018,7.2596
REGION1,SEA1INT,INDELCL02,2019,7.6328
REGION1,SEA1INT,INDELCL02,2020,8.0059
REGION1,SEA1INT,INDELCL02,2021,8.5939
REGION1,SEA1INT,INDELCL02,2022,9.1817
REGION1,SEA1INT,INDELCL02,2023,9.7693
REGION1,SEA1INT,INDELCL02,2024,10.3568
REGION1,SEA1INT,INDELCL02,2025,10.9442
REGION1,SEA1INT,INDELCL02,2026,11.5314
REGION1,SEA1INT,INDELCL02,2027,12.1185
REGION1,SEA1INT,INDELCL02,2028,12.7055
REGION1,SEA1INT,INDELCL02,2029,13.2923
REGION1,SEA1INT,INDELCL02,2030,13.8791
REGION1,SEA1INT,INDELCM02,2015,0.9905
REGION1,SEA1INT,INDELCM02,2016,0.9905
REGION1,SEA1INT,INDELCM02,2017,1.0472
REGION1,SEA1INT,INDELCM02,2018,1.104
REGION1,SEA1INT,INDELCM02,2019,1.1607
REGION1,SEA1INT,INDELCM02,2020,1.2175
REGION1,SEA1INT,INDELCM02,2021,1.3069
REGION1,SEA1INT,INDELCM02,2022,1.3963
REGION1,SEA1INT,INDELCM02,2023,1.4857
REGION1,SEA1INT,INDELCM02,2024,1.575
REGION1,SEA1INT,INDELCM02,2025,1.6643
REGION1,SEA1INT,INDELCM02,2026,1.7536
REGION1,SEA1INT,INDELCM02,2027,1.8429
REGION1,SEA1INT,INDELCM02,2028,1.9322
REGION1,SEA1INT,INDELCM02,2029,2.0214
REGION1,SEA1INT,INDELCM02,2030,2.1107
REGION1,SEA1INT,INDELCN02,2015,4.9073
REGION1,SEA1INT,INDELCN02,2016,4.9073
REGION1,SEA1INT,INDELCN02,2017,5.1886
REGION1,SEA1INT,INDELCN02,2018,5.4699
REGION1,SEA1INT,INDELCN02,2019,5.751
REGION1,SEA1INT,INDELCN02,2020,6.0321
REGION1,SEA1INT,INDELCN02,2021,6.4752
REGION1,SEA1INT,INDELCN02,2022,6.918
REGION1,SEA1INT,INDELCN02,2023,7.3608
REGION1,SEA1INT,INDELCN02,2024,7.8035
REGION1,SEA1INT,INDELCN02,2025,8.246
REGION1,SEA1INT,INDELCN02,2026,8.6885
REGION1,SEA1INT,INDELCN02,2027,9.1308
REGION1,SEA1INT,INDELCN02,2028,9.5731
REGION1,SEA1INT,INDELCN02,2029,10.0153
REGION1,SEA1INT,INDELCN02,2030,10.4574
REGION1,SEA1INT,INDELCP02,2015,1.3971
REGION1,SEA1INT,INDELCP02,2016,1.3971
REGION1,SEA1INT,INDELCP02,2017,1.4772
REGION1,SEA1INT,INDELCP02,2018,1.5573
REGION1,SEA1INT,INDELCP02,2019,1.6373
REGION1,SEA1INT,INDELCP02,2020,1.7174
REGION1,SEA1INT,INDELCP02,2021,1.8435
REGION1,SEA1INT,INDELCP02,2022,1.9696
REGION1,SEA1INT,INDELCP02,2023,2.0957
REGION1,SEA1INT,INDELCP02,2024,2.2217
REGION1,SEA1INT,INDELCP02,2025,2.3477
REGION1,SEA1INT,INDELCP02,2026,2.4736
REGION1,SEA1INT,INDELCP02,2027,2.5996
REGION1,SEA1INT,INDELCP02,2028,2.7255
REGION1,SEA1INT,INDELCP02,2029,2.8514
REGION1,SEA1INT,INDELCP02,2030,2.9773
REGION1,SEA1INT,INDELCS02,2015,19.2227
REGION1,SEA1INT,INDELCS02,2016,19.2227
REGION1,SEA1INT,INDELCS02,2017,20.3247
REGION1,SEA1INT,INDELCS02,2018,21.4264
REGION1,SEA1INT,INDELCS02,2019,22.5278
REGION1,SEA1INT,INDELCS02,2020,23.6289
REGION1,SEA1INT,INDELCS02,2021,25.3643
REGION1,SEA1INT,INDELCS02,2022,27.0992
REGION1,SEA1INT,INDELCS02,2023,28.8336
REGION1,SEA1INT,INDELCS02,2024,30.5675
REGION1,SEA1INT,INDELCS02,2025,32.3011
REGION1,SEA1INT,INDELCS02,2026,34.0342
REGION1,SEA1INT,INDELCS02,2027,35.767
REGION1,SEA1INT,INDELCS02,2028,37.4994
REGION1,SEA1INT,INDELCS02,2029,39.2316
REGION1,SEA1INT,INDELCS02,2030,40.9635
REGION1,SEA1INT,RESELCJ02,2015,67.3928
REGION1,SEA1INT,RESELCJ02,2016,67.3928
REGION1,SEA1INT,RESELCJ02,2017,71.2562
REGION1,SEA1INT,RESELCJ02,2018,75.1186
REGION1,SEA1INT,RESELCJ02,2019,78.9799
REGION1,SEA1INT,RESELCJ02,2020,82.8404
REGION1,SEA1INT,RESELCJ02,2021,88.9246
REGION1,SEA1INT,RESELCJ02,2022,95.0069
REGION1,SEA1INT,RESELCJ02,2023,101.0875
REGION1,SEA1INT,RESELCJ02,2024,107.1665
REGION1,SEA1INT,RESELCJ02,2025,113.244
REGION1,SEA1INT,RESELCJ02,2026,119.3202
REGION1,SEA1INT,RESELCJ02,2027,125.3952
REGION1,SEA1INT,RESELCJ02,2028,131.469
REGION1,SEA1INT,RESELCJ02,2029,137.5417
REGION1,SEA1INT,RESELCJ02,2030,143.6135
REGION1,SEA1INT,RESELCK02,2015,7.1197
REGION1,SEA1INT,RESELCK02,2016,7.1197
REGION1,SEA1INT,RESELCK02,2017,7.5279
REGION1,SEA1INT,RESELCK02,2018,7.9359
REGION1,SEA1INT,RESELCK02,2019,8.3439
REGION1,SEA1INT,RESELCK02,2020,8.7517
REGION1,SEA1INT,RESELCK02,2021,9.3945
REGION1,SEA1INT,RESELCK02,2022,10.037
REGION1,SEA1INT,RESELCK02,2023,10.6794
REGION1,SEA1INT,RESELCK02,2024,11.3216
REGION1,SEA1INT,RESELCK02,2025,11.9637
REGION1,SEA1INT,RESELCK02,2026,12.6056
REGION1,SEA1INT,RESELCK02,2027,13.2474
REGION1,SEA1INT,RESELCK02,2028,13.8891
REGION1,SEA1INT,RESELCK02,2029,14.5307
REGION1,SEA1INT,RESELCK02,2030,15.1721
REGION1,SEA1INT,RESELCL02,2015,8.6916
REGION1,SEA1INT,RESELCL02,2016,8.6916
REGION1,SEA1INT,RESELCL02,2017,9.1899
REGION1,SEA1INT,RESELCL02,2018,9.688
REGION1,SEA1INT,RESELCL02,2019,10.186
REGION1,SEA1INT,RESELCL02,2020,10.6839
REGION1,SEA1INT,RESELCL02,2021,11.4685
REGION1,SEA1INT,RESELCL02,2022,12.253
REGION1,SEA1INT,RESELCL02,2023,13.0372
REGION1,SEA1INT,RESELCL02,2024,13.8212
REGION1,SEA1INT,RESELCL02,2025,14.605
REGION1,SEA1INT,RESELCL02,2026,15.3886
REGION1,SEA1INT,RESELCL02,2027,16.1721
REGION1,SEA1INT,RESELCL02,2028,16.9555
REGION1,SEA1INT,RESELCL02,2029,17.7387
REGION1,SEA1INT,RESELCL02,2030,18.5217
REGION1,SEA1INT,RESELCM02,2015,1.3218
REGION1,SEA1INT,RESELCM02,2016,1.3218
REGION1,SEA1INT,RESELCM02,2017,1.3975
REGION1,SEA1INT,RESELCM02,2018,1.4733
REGION1,SEA1INT,RESELCM02,2019,1.549
REGION1,SEA1INT,RESELCM02,2020,1.6247
REGION1,SEA1INT,RESELCM02,2021,1.7441
REGION1,SEA1INT,RESELCM02,2022,1.8634
REGION1,SEA1INT,RESELCM02,2023,1.9826
REGION1,SEA1INT,RESELCM02,2024,2.1018
REGION1,SEA1INT,RESELCM02,2025,2.221
REGION1,SEA1INT,RESELCM02,2026,2.3402
REGION1,SEA1INT,RESELCM02,2027,2.4594
REGION1,SEA1INT,RESELCM02,2028,2.5785
REGION1,SEA1INT,RESELCM02,2029,2.6976
REGION1,SEA1INT,RESELCM02,2030,2.8167
REGION1,SEA1INT,RESELCN02,2015,6.5488
REGION1,SEA1INT,RESELCN02,2016,6.5488
REGION1,SEA1INT,RESELCN02,2017,6.9242
REGION1,SEA1INT,RESELCN02,2018,7.2995
REGION1,SEA1INT,RESELCN02,2019,7.6748
REGION1,SEA1INT,RESELCN02,2020,8.0499
REGION1,SEA1INT,RESELCN02,2021,8.6411
REGION1,SEA1INT,RESELCN02,2022,9.2321
REGION1,SEA1INT,RESELCN02,2023,9.823
REGION1,SEA1INT,RESELCN02,2024,10.4137
REGION1,SEA1INT,RESELCN02,2025,11.0043
REGION1,SEA1INT,RESELCN02,2026,11.5948
REGION1,SEA1INT,RESELCN02,2027,12.1851
REGION1,SEA1INT,RESELCN02,2028,12.7753
REGION1,SEA1INT,RESELCN02,2029,13.3654
REGION1,SEA1INT,RESELCN02,2030,13.9554
REGION1,SEA1INT,RESELCP02,2015,1.8645
REGION1,SEA1INT,RESELCP02,2016,1.8645
REGION1,SEA1INT,RESELCP02,2017,1.9714
REGION1,SEA1INT,RESELCP02,2018,2.0782
REGION1,SEA1INT,RESELCP02,2019,2.185
REGION1,SEA1INT,RESELCP02,2020,2.2918
REGION1,SEA1INT,RESELCP02,2021,2.4602
REGION1,SEA1INT,RESELCP02,2022,2.6284
REGION1,SEA1INT,RESELCP02,2023,2.7967
REGION1,SEA1INT,RESELCP02,2024,2.9648
REGION1,SEA1INT,RESELCP02,2025,3.133
REGION1,SEA1INT,RESELCP02,2026,3.3011
REGION1,SEA1INT,RESELCP02,2027,3.4692
REGION1,SEA1INT,RESELCP02,2028,3.6372
REGION1,SEA1INT,RESELCP02,2029,3.8052
REGION1,SEA1INT,RESELCP02,2030,3.9732
REGION1,SEA1INT,RESELCS02,2015,25.6528
REGION1,SEA1INT,RESELCS02,2016,25.6528
REGION1,SEA1INT,RESELCS02,2017,27.1234
REGION1,SEA1INT,RESELCS02,2018,28.5935
REGION1,SEA1INT,RESELCS02,2019,30.0634
REGION1,SEA1INT,RESELCS02,2020,31.5328
REGION1,SEA1INT,RESELCS02,2021,33.8488
REGION1,SEA1INT,RESELCS02,2022,36.164
REGION1,SEA1INT,RESELCS02,2023,38.4785
REGION1,SEA1INT,RESELCS02,2024,40.7924
REGION1,SEA1INT,RESELCS02,2025,43.1058
REGION1,SEA1INT,RESELCS02,2026,45.4187
REGION1,SEA1INT,RESELCS02,2027,47.7311
REGION1,SEA1INT,RESELCS02,2028,50.0431
REGION1,SEA1INT,RESELCS02,2029,52.3546
REGION1,SEA1INT,RESELCS02,2030,54.6658
REGION1,SEA1PEK,AGRELCJ02,2015,0.3938
REGION1,SEA1PEK,AGRELCJ02,2016,0.3938
REGION1,SEA1PEK,AGRELCJ02,2017,0.4164
REGION1,SEA1PEK,AGRELCJ02,2018,0.439
REGION1,SEA1PEK,AGRELCJ02,2019,0.4615
REGION1,SEA1PEK,AGRELCJ02,2020,0.4841
REGION1,SEA1PEK,AGRELCJ02,2021,0.5196
REGION1,SEA1PEK,AGRELCJ02,2022,0.5552
REGION1,SEA1PEK,AGRELCJ02,2023,0.5907
REGION1,SEA1PEK,AGRELCJ02,2024,0.6262
REGION1,SEA1PEK,AGRELCJ02,2025,0.6618
REGION1,SEA1PEK,AGRELCJ02,2026,0.6973
REGION1,SEA1PEK,AGRELCJ02,2027,0.7328
REGION1,SEA1PEK,AGRELCJ02,2028,0.7683
REGION1,SEA1PEK,AGRELCJ02,2029,0.8038
REGION1,SEA1PEK,AGRELCJ02,2030,0.8392
REGION1,SEA1PEK,AGRELCK02,2015,0.0416
REGION1,SEA1PEK,AGRELCK02,2016,0.0416
REGION1,SEA1PEK,AGRELCK02,2017,0.044
REGION1,SEA1PEK,AGRELCK02,2018,0.0464
REGION1,SEA1PEK,AGRELCK02,2019,0.0488
REGION1,SEA1PEK,AGRELCK02,2020,0.0511
REGION1,SEA1PEK,AGRELCK02,2021,0.0549
REGION1,SEA1PEK,AGRELCK02,2022,0.0587
REGION1,SEA1PEK,AGRELCK02,2023,0.0624
REGION1,SEA1PEK,AGRELCK02,2024,0.0662
REGION1,SEA1PEK,AGRELCK02,2025,0.0699
REGION1,SEA1PEK,AGRELCK02,2026,0.0737
REGION1,SEA1PEK,AGRELCK02,2027,0.0774
REGION1,SEA1PEK,AGRELCK02,2028,0.0812
REGION1,SEA1PEK,AGRELCK02,2029,0.0849
REGION1,SEA1PEK,AGRELCK02,2030,0.0887
REGION1,SEA1PEK,AGRELCL02,2015,0.0508
REGION1,SEA1PEK,AGRELCL02,2016,0.0508
REGION1,SEA1PEK,AGRELCL02,2017,0.0537
REGION1,SEA1PEK,AGRELCL02,2018,0.0566
REGION1,SEA1PEK,AGRELCL02,2019,0.0595
REGION1,SEA1PEK,AGRELCL02,2020,0.0624
REGION1,SEA1PEK,AGRELCL02,2021,0.067
REGION1,SEA1PEK,AGRELCL02,2022,0.0716
REGION1,SEA1PEK,AGRELCL02,2023,0.0762
REGION1,SEA1PEK,AGRELCL02,2024,0.0808
REGION1,SEA1PEK,AGRELCL02,2025,0.0853
REGION1,SEA1PEK,AGRELCL02,2026,0.0899
REGION1,SEA1PEK,AGRELCL02,2027,0.0945
REGION1,SEA1PEK,AGRELCL02,2028,0.0991
REGION1,SEA1PEK,AGRELCL02,2029,0.1037
REGION1,SEA1PEK,AGRELCL02,2030,0.1082
REGION1,SEA1PEK,AGRELCM02,2015,0.0077
REGION1,SEA1PEK,AGRELCM02,2016,0.0077
REGION1,SEA1PEK,AGRELCM02,2017,0.0082
REGION1,SEA1PEK,AGRELCM02,2018,0.0086
REGION1,SEA1PEK,AGRELCM02,2019,0.0091
REGION1,SEA1PEK,AGRELCM02,2020,0.0095
REGION1,SEA1PEK,AGRELCM02,2021,0.0102
REGION1,SEA1PEK,AGRELCM02,2022,0.0109
REGION1,SEA1PEK,AGRELCM02,2023,0.0116
REGION1,SEA1PEK,AGRELCM02,2024,0.0123
REGION1,SEA1PEK,AGRELCM02,2025,0.013
REGION1,SEA1PEK,AGRELCM02,2026,0.0137
REGION1,SEA1PEK,AGRELCM02,2027,0.0144
REGION1,SEA1PEK,AGRELCM02,2028,0.0151
REGION1,SEA1PEK,AGRELCM02,2029,0.0158
REGION1,SEA1PEK,AGRELCM02,2030,0.0165
REGION1,SEA1PEK,AGRELCN02,2015,0.0383
REGION1,SEA1PEK,AGRELCN02,2016,0.0383
REGION1,SEA1PEK,AGRELCN02,2017,0.0405
REGION1,SEA1PEK,AGRELCN02,2018,0.0427
REGION1,SEA1PEK,AGRELCN02,2019,0.0448
REGION1,SEA1PEK,AGRELCN02,2020,0.047
REGION1,SEA1PEK,AGRELCN02,2021,0.0505
REGION1,SEA1PEK,AGRELCN02,2022,0.0539
REGION1,SEA1PEK,AGRELCN02,2023,0.0574
REGION1,SEA1PEK,AGRELCN02,2024,0.0609
REGION1,SEA1PEK,AGRELCN02,2025,0.0643
REGION1,SEA1PEK,AGRELCN02,2026,0.0678
REGION1,SEA1PEK,AGRELCN02,2027,0.0712
REGION1,SEA1PEK,AGRELCN02,2028,0.0747
REGION1,SEA1PEK,AGRELCN02,2029,0.0781
REGION1,SEA1PEK,AGRELCN02,2030,0.0816
REGION1,SEA1PEK,AGRELCP02,2015,0.0109
REGION1,SEA1PEK,AGRELCP02,2016,0.0109
REGION1,SEA1PEK,AGRELCP02,2017,0.0115
REGION1,SEA1PEK,AGRELCP02,2018,0.0121
REGION1,SEA1PEK,AGRELCP02,2019,0.0128
REGION1,SEA1PEK,AGRELCP02,2020,0.0134
REGION1,SEA1PEK,AGRELCP02,2021,0.0144
REGION1,SEA1PEK,AGRELCP02,2022,0.0154
REGION1,SEA1PEK,AGRELCP02,2023,0.0163
REGION1,SEA1PEK,AGRELCP02,2024,0.0173
REGION1,SEA1PEK,AGRELCP02,2025,0.0183
REGION1,SEA1PEK,AGRELCP02,2026,0.0193
REGION1,SEA1PEK,AGRELCP02,2027,0.0203
REGION1,SEA1PEK,AGRELCP02,2028,0.0213
REGION1,SEA1PEK,AGRELCP02,2029,0.0222
REGION1,SEA1PEK,AGRELCP02,2030,0.0232
REGION1,SEA1PEK,AGRELCS02,2015,0.1499
REGION1,SEA1PEK,AGRELCS02,2016,0.1499
REGION1,SEA1PEK,AGRELCS02,2017,0.1585
REGION1,SEA1PEK,AGRELCS02,2018,0.1671
REGION1,SEA1PEK,AGRELCS02,2019,0.1757
REGION1,SEA1PEK,AGRELCS02,2020,0.1843
REGION1,SEA1PEK,AGRELCS02,2021,0.1978
REGION1,SEA1PEK,AGRELCS02,2022,0.2113
REGION1,SEA1PEK,AGRELCS02,2023,0.2249
